Time	DOF 1	DOF 2	DOF 3	DOF 4	DOF 5	DOF 6	DOF 7	DOF 8	DOF 9	DOF 10	DOF 11	DOF 12	DOF 13	DOF 14	DOF 15	DOF 16	DOF 17	DOF 18
1.255627870559692383e+00	3.179732322692871094e+00	3.146541833877563477e+00	2.160976886749267578e+00	3.090026378631591797e+00	2.131478309631347656e+00	9.696983098983764648e-01	3.041178941726684570e+00	2.103272914886474609e+00	9.492205381393432617e-01	3.012901544570922852e+00	2.077392339706420898e+00	9.302424192428588867e-01	3.006290197372436523e+00	2.060278415679931641e+00	9.142219424247741699e-01	2.054485082626342773e+00	9.028549790382385254e-01	8.945653438568115234e-01
1.260630369186401367e+00	3.233067512512207031e+00	3.199393749237060547e+00	2.196731090545654297e+00	3.142180681228637695e+00	2.166336297988891602e+00	9.844377636909484863e-01	3.092493057250976562e+00	2.137609958648681641e+00	9.640753865242004395e-01	3.063553333282470703e+00	2.111316680908203125e+00	9.448668360710144043e-01	3.056716918945312500e+00	2.094150304794311523e+00	9.287368655204772949e-01	2.088114261627197266e+00	9.173297286033630371e-01	9.089986085891723633e-01
1.265632867813110352e+00	3.283913373947143555e+00	3.249701738357543945e+00	2.230630397796630859e+00	3.191727638244628906e+00	2.199458837509155273e+00	9.984506368637084961e-01	3.141252517700195312e+00	2.170253038406372070e+00	9.781797528266906738e-01	3.111746072769165039e+00	2.143549680709838867e+00	9.587169885635375977e-01	3.104795932769775391e+00	2.126330852508544922e+00	9.424665570259094238e-01	2.120057582855224609e+00	9.309980869293212891e-01	9.226286411285400391e-01
1.270635366439819336e+00	3.332205533981323242e+00	3.297402143478393555e+00	2.262600660324096680e+00	3.238576889038085938e+00	2.230792522430419922e+00	1.011722445487976074e+00	3.187370061874389648e+00	2.201149702072143555e+00	9.915056228637695312e-01	3.157409906387329102e+00	2.174039840698242188e+00	9.717710018157958984e-01	3.150440931320190430e+00	2.156771659851074219e+00	9.553851485252380371e-01	2.150272846221923828e+00	9.438371062278747559e-01	9.354285001754760742e-01
1.275637865066528320e+00	3.377904891967773438e+00	3.342459201812744141e+00	2.292568683624267578e+00	3.282640933990478516e+00	2.260282754898071289e+00	1.024233460426330566e+00	3.230778694152832031e+00	2.230243206024169922e+00	1.004024147987365723e+00	3.200489521026611328e+00	2.202732086181640625e+00	9.840074777603149414e-01	3.193516492843627930e+00	2.185428380966186523e+00	9.674713015556335449e-01	2.178731441497802734e+00	9.558351039886474609e-01	9.473639726638793945e-01
1.280640363693237305e+00	3.420959949493408203e+00	3.384806871414184570e+00	2.320460319519042969e+00	3.323885679244995117e+00	2.287878036499023438e+00	1.035967826843261719e+00	3.271396636962890625e+00	2.257485389709472656e+00	1.015685319900512695e+00	3.240908384323120117e+00	2.229600191116333008e+00	9.954101443290710449e-01	3.233850955963134766e+00	2.212254285812377930e+00	9.787095785140991211e-01	2.205381631851196289e+00	9.669710993766784668e-01	9.584290385246276855e-01
1.285642862319946289e+00	3.461358547210693359e+00	3.424451828002929688e+00	2.346342802047729492e+00	3.362356901168823242e+00	2.313658714294433594e+00	1.046903610229492188e+00	3.309235572814941406e+00	2.282933712005615234e+00	1.026470303535461426e+00	3.278746604919433594e+00	2.254726171493530273e+00	1.006036281585693359e+00	3.271483182907104492e+00	2.237246036529541016e+00	9.891202449798583984e-01	2.230216979980468750e+00	9.772049784660339355e-01	9.686012864112854004e-01
1.290645360946655273e+00	3.499070644378662109e+00	3.461378574371337891e+00	2.370275497436523438e+00	3.398058414459228516e+00	2.337630033493041992e+00	1.057017803192138672e+00	3.344351291656494141e+00	2.306605339050292969e+00	1.036368966102600098e+00	3.313971996307373047e+00	2.278114795684814453e+00	1.015894889831542969e+00	3.306486845016479492e+00	2.260387897491455078e+00	9.986914396286010742e-01	2.253221750259399414e+00	9.865223765373229980e-01	9.778243303298950195e-01
1.295647859573364258e+00	3.534021377563476562e+00	3.495556354522705078e+00	2.392247915267944336e+00	3.431002616882324219e+00	2.359754085540771484e+00	1.066282749176025391e+00	3.376772880554199219e+00	2.328492164611816406e+00	1.045417189598083496e+00	3.346524238586425781e+00	2.299722194671630859e+00	1.024959206581115723e+00	3.338844060897827148e+00	2.281652212142944336e+00	1.007413625717163086e+00	2.274378538131713867e+00	9.949342012405395508e-01	9.860891699790954590e-01
1.300650358200073242e+00	3.565949440002441406e+00	3.526749372482299805e+00	2.412100076675415039e+00	3.461085796356201172e+00	2.379840850830078125e+00	1.074613928794860840e+00	3.406371831893920898e+00	2.348396778106689453e+00	1.053545713424682617e+00	3.376181364059448242e+00	2.319360494613647461e+00	1.033097267150878906e+00	3.368318557739257812e+00	2.300909042358398438e+00	1.015207171440124512e+00	2.293593168258666992e+00	1.002452492713928223e+00	9.934157133102416992e-01
1.305652856826782227e+00	3.594737291336059570e+00	3.554870367050170898e+00	2.429853677749633789e+00	3.488302707672119141e+00	2.397833347320556641e+00	1.081935763359069824e+00	3.433128595352172852e+00	2.366270780563354492e+00	1.060729622840881348e+00	3.402868986129760742e+00	2.336968421936035156e+00	1.040288329124450684e+00	3.394869327545166016e+00	2.318134546279907227e+00	1.022076129913330078e+00	2.310817718505859375e+00	1.009104013442993164e+00	9.998269677162170410e-01
1.310655355453491211e+00	3.620363950729370117e+00	3.580016136169433594e+00	2.445585489273071289e+00	3.512705802917480469e+00	2.413690567016601562e+00	1.088144659996032715e+00	3.457095384597778320e+00	2.382080316543579102e+00	1.066962122917175293e+00	3.426578283309936523e+00	2.352491140365600586e+00	1.046554327011108398e+00	3.418497323989868164e+00	2.333288192749023438e+00	1.028077602386474609e+00	2.326004028320312500e+00	1.014946341514587402e+00	1.005391001701354980e+00
1.315657854080200195e+00	3.642813444137573242e+00	3.602188110351562500e+00	2.459276437759399414e+00	3.534290075302124023e+00	2.427393674850463867e+00	1.093185186386108398e+00	3.478259086608886719e+00	2.395795822143554688e+00	1.072244167327880859e+00	3.447320699691772461e+00	2.365899562835693359e+00	1.051879405975341797e+00	3.439201831817626953e+00	2.346343040466308594e+00	1.033223986625671387e+00	2.339125156402587891e+00	1.019978404045104980e+00	1.010173320770263672e+00
1.320660352706909180e+00	3.662165403366088867e+00	3.621553421020507812e+00	2.470990896224975586e+00	3.553213119506835938e+00	2.439042568206787109e+00	1.097142219543457031e+00	3.496734142303466797e+00	2.407465696334838867e+00	1.076607584953308105e+00	3.465268135070800781e+00	2.377377271652221680e+00	1.056313276290893555e+00	3.457081317901611328e+00	2.357542753219604492e+00	1.037615299224853516e+00	2.350299119949340820e+00	1.024342179298400879e+00	1.014387130737304688e+00
1.325662851333618164e+00	3.678263902664184570e+00	3.637976169586181641e+00	2.480680227279663086e+00	3.569385766983032227e+00	2.448589801788330078e+00	1.100050568580627441e+00	3.512437582015991211e+00	2.417025566101074219e+00	1.080083370208740234e+00	3.480368852615356445e+00	2.386913061141967773e+00	1.059843659400939941e+00	3.472031116485595703e+00	2.366905927658081055e+00	1.041234612464904785e+00	2.359514951705932617e+00	1.028044342994689941e+00	1.018062353134155273e+00
1.330665349960327148e+00	3.690925359725952148e+00	3.651140928268432617e+00	2.488214969635009766e+00	3.582547903060913086e+00	2.455946922302246094e+00	1.101956963539123535e+00	3.525143146514892578e+00	2.424383401870727539e+00	1.082667231559753418e+00	3.492470264434814453e+00	2.394398212432861328e+00	1.062442302703857422e+00	3.483873605728149414e+00	2.374307870864868164e+00	1.044017076492309570e+00	2.366651296615600586e+00	1.030979394912719727e+00	1.021074295043945312e+00
1.335667848587036133e+00	3.700114488601684570e+00	3.660883903503417969e+00	2.493516445159912109e+00	3.592441320419311523e+00	2.461080312728881836e+00	1.102868199348449707e+00	3.534676313400268555e+00	2.429507732391357422e+00	1.084232211112976074e+00	3.501444101333618164e+00	2.399618864059448242e+00	1.064053893089294434e+00	3.492580175399780273e+00	2.379552841186523438e+00	1.045884847640991211e+00	2.371640920639038086e+00	1.033005475997924805e+00	1.023213744163513184e+00
1.340670347213745117e+00	3.705987453460693359e+00	3.667236089706420898e+00	2.496515512466430664e+00	3.599010467529296875e+00	2.463965892791748047e+00	1.102821707725524902e+00	3.541045665740966797e+00	2.432376146316528320e+00	1.084709882736206055e+00	3.507293701171875000e+00	2.402545213699340820e+00	1.064656496047973633e+00	3.498110055923461914e+00	2.382595300674438477e+00	1.046812295913696289e+00	2.374507904052734375e+00	1.034108638763427734e+00	1.024425864219665527e+00
1.345672845840454102e+00	3.708466053009033203e+00	3.670143842697143555e+00	2.497175931930541992e+00	3.602201223373413086e+00	2.464581966400146484e+00	1.101802825927734375e+00	3.544191598892211914e+00	2.432963609695434570e+00	1.084090232849121094e+00	3.510010957717895508e+00	2.403177976608276367e+00	1.064236164093017578e+00	3.500460386276245117e+00	2.383407831192016602e+00	1.046777963638305664e+00	2.375226974487304688e+00	1.034267067909240723e+00	1.024687767028808594e+00
1.350675344467163086e+00	3.707607507705688477e+00	3.669595956802368164e+00	2.495490074157714844e+00	3.601923227310180664e+00	2.462971687316894531e+00	1.099931955337524414e+00	3.544027805328369141e+00	2.431324481964111328e+00	1.082458257675170898e+00	3.509627103805541992e+00	2.401574373245239258e+00	1.062804341316223145e+00	3.499699354171752930e+00	2.382013559341430664e+00	1.045729279518127441e+00	2.373798608779907227e+00	1.033401966094970703e+00	1.023915767669677734e+00
1.355677843093872070e+00	3.703736305236816406e+00	3.666051387786865234e+00	2.491657257080078125e+00	3.598620653152465820e+00	2.459355354309082031e+00	1.097368001937866211e+00	3.540858745574951172e+00	2.427671194076538086e+00	1.079976797103881836e+00	3.506346940994262695e+00	2.397973775863647461e+00	1.060487031936645508e+00	3.496137380599975586e+00	2.378539323806762695e+00	1.043769478797912598e+00	2.370392560958862305e+00	1.031569719314575195e+00	1.022087216377258301e+00
1.360680341720581055e+00	3.697005510330200195e+00	3.659666299819946289e+00	2.485706090927124023e+00	3.592469453811645508e+00	2.453749179840087891e+00	1.094097495079040527e+00	3.534746170043945312e+00	2.422037124633789062e+00	1.076668381690979004e+00	3.500104427337646484e+00	2.392407894134521484e+00	1.057292103767395020e+00	3.489824295043945312e+00	2.372996091842651367e+00	1.040892481803894043e+00	2.365011930465698242e+00	1.028747439384460449e+00	1.019188284873962402e+00
1.365682840347290039e+00	3.687082290649414062e+00	3.650060653686523438e+00	2.477543115615844727e+00	3.583108663558959961e+00	2.445952892303466797e+00	1.089911818504333496e+00	3.525366783142089844e+00	2.414252281188964844e+00	1.072439312934875488e+00	3.490661859512329102e+00	2.384725332260131836e+00	1.053193688392639160e+00	3.480425596237182617e+00	2.365315437316894531e+00	1.037036180496215820e+00	2.357495784759521484e+00	1.024902820587158203e+00	1.015264153480529785e+00
1.370685338973999023e+00	3.673900604248046875e+00	3.637151718139648438e+00	2.467178106307983398e+00	3.570440530776977539e+00	2.435934543609619141e+00	1.084738492965698242e+00	3.512670755386352539e+00	2.404302358627319336e+00	1.067271351814270020e+00	3.478000402450561523e+00	2.374922513961791992e+00	1.048197507858276367e+00	3.467866420745849609e+00	2.355528831481933594e+00	1.032196760177612305e+00	2.347802162170410156e+00	1.020041346549987793e+00	1.010355114936828613e+00
1.375687837600708008e+00	3.657518625259399414e+00	3.620991706848144531e+00	2.454638957977294922e+00	3.554511070251464844e+00	2.423721075057983398e+00	1.078583598136901855e+00	3.496715068817138672e+00	2.392218351364135742e+00	1.061174273490905762e+00	3.462170600891113281e+00	2.363024473190307617e+00	1.042316555976867676e+00	3.452188730239868164e+00	2.343667268753051758e+00	1.026387095451354980e+00	2.335947036743164062e+00	1.014174580574035645e+00	1.004477143287658691e+00
1.380690336227416992e+00	3.637987613677978516e+00	3.601629972457885742e+00	2.439887762069702148e+00	3.535291910171508789e+00	2.409325122833251953e+00	1.071483731269836426e+00	3.477506875991821289e+00	2.377992630004882812e+00	1.054161429405212402e+00	3.443161725997924805e+00	2.349049091339111328e+00	1.035564541816711426e+00	3.433300733566284180e+00	2.329698801040649414e+00	1.019602656364440918e+00	2.321916580200195312e+00	1.007314085960388184e+00	9.976447820663452148e-01
1.385692834854125977e+00	3.615380048751831055e+00	3.579053878784179688e+00	2.422898530960083008e+00	3.512800216674804688e+00	2.392782688140869141e+00	1.063487529754638672e+00	3.455094099044799805e+00	2.361650943756103516e+00	1.046262860298156738e+00	3.420972108840942383e+00	2.333045005798339844e+00	1.027962446212768555e+00	3.411236047744750977e+00	2.313616037368774414e+00	1.011823177337646484e+00	2.305840969085693359e+00	9.995035529136657715e-01	9.899298548698425293e-01
1.390695452690124512e+00	3.589601278305053711e+00	3.553254604339599609e+00	2.403741836547851562e+00	3.487112760543823242e+00	2.374068260192871094e+00	1.054577112197875977e+00	3.429638147354125977e+00	2.343207597732543945e+00	1.037474751472473145e+00	3.395745038986206055e+00	2.315047740936279297e+00	1.019496202468872070e+00	3.386000871658325195e+00	2.295578479766845703e+00	1.003187179565429688e+00	2.287872791290283203e+00	9.909321665763854980e-01	9.814909696578979492e-01
1.395697951316833496e+00	3.560800790786743164e+00	3.524312257766723633e+00	2.382520198822021484e+00	3.458326101303100586e+00	2.353227853775024414e+00	1.044786572456359863e+00	3.401244401931762695e+00	2.322817802429199219e+00	1.027806162834167480e+00	3.367585420608520508e+00	2.295005559921264648e+00	1.010168910026550293e+00	3.357741117477416992e+00	2.275701761245727539e+00	9.937837123870849609e-01	2.268040895462036133e+00	9.816550016403198242e-01	9.723452925682067871e-01
1.400700449943542480e+00	3.529572248458862305e+00	3.492766141891479492e+00	2.359518527984619141e+00	3.426948547363281250e+00	2.330610036849975586e+00	1.034233212471008301e+00	3.370424509048461914e+00	2.300724506378173828e+00	1.017338395118713379e+00	3.336987018585205078e+00	2.273166179656982422e+00	1.000027537345886230e+00	3.327080965042114258e+00	2.254145383834838867e+00	9.836915135383605957e-01	2.246523857116699219e+00	9.717199206352233887e-01	9.625665545463562012e-01
1.405702948570251465e+00	3.494625568389892578e+00	3.457617998123168945e+00	2.334164381027221680e+00	3.392114639282226562e+00	2.305625438690185547e+00	1.022623658180236816e+00	3.336174011230468750e+00	2.276319503784179688e+00	1.005843877792358398e+00	3.303002834320068359e+00	2.248983860015869141e+00	9.888278245925903320e-01	3.293086767196655273e+00	2.230283498764038086e+00	9.726722836494445801e-01	2.222732782363891602e+00	9.608960151672363281e-01	9.519495964050292969e-01
1.410705447196960449e+00	3.455791950225830078e+00	3.418747663497924805e+00	2.306436538696289062e+00	3.353738307952880859e+00	2.278230428695678711e+00	1.009940028190612793e+00	3.298378229141235352e+00	2.249581813812255859e+00	9.933195114135742188e-01	3.265493392944335938e+00	2.222445726394653320e+00	9.765582084655761719e-01	3.255649566650390625e+00	2.204078912734985352e+00	9.607174992561340332e-01	2.196621656417846680e+00	9.491730928421020508e-01	9.404902458190917969e-01
1.415707945823669434e+00	3.413426160812377930e+00	3.376541137695312500e+00	2.276585578918457031e+00	3.312159061431884766e+00	2.248692274093627930e+00	9.963002204895019531e-01	3.257362365722656250e+00	2.220710515975952148e+00	9.798654913902282715e-01	3.224754810333251953e+00	2.193813323974609375e+00	9.633027911186218262e-01	3.215069770812988281e+00	2.175759077072143555e+00	9.479190707206726074e-01	2.168426513671875000e+00	9.366526603698730469e-01	9.282090067863464355e-01
1.420710444450378418e+00	3.367444753646850586e+00	3.331008911132812500e+00	2.244581222534179688e+00	3.267338275909423828e+00	2.217028617858886719e+00	9.816766381263732910e-01	3.213086605072021484e+00	2.189603090286254883e+00	9.654031991958618164e-01	3.180772304534912109e+00	2.163047313690185547e+00	9.490001201629638672e-01	3.171257972717285156e+00	2.145285367965698242e+00	9.342317581176757812e-01	2.138088226318359375e+00	9.233175516128540039e-01	9.149672389030456543e-01
1.425712943077087402e+00	3.317841768264770508e+00	3.282065629959106445e+00	2.210371255874633789e+00	3.219199895858764648e+00	2.183238267898559570e+00	9.659745097160339355e-01	3.165539979934692383e+00	2.156261205673217773e+00	9.499594569206237793e-01	3.133595466613769531e+00	2.130057573318481445e+00	9.337250590324401855e-01	3.124206542968750000e+00	2.112597703933715820e+00	9.196327328681945801e-01	2.105536222457885742e+00	9.090788960456848145e-01	9.007453322410583496e-01
1.430715441703796387e+00	3.264996290206909180e+00	3.229855537414550781e+00	2.174037218093872070e+00	3.167953491210937500e+00	2.147438764572143555e+00	9.491631388664245605e-01	3.114993333816528320e+00	2.120914459228515625e+00	9.336268305778503418e-01	3.083453893661499023e+00	2.095019102096557617e+00	9.177054166793823242e-01	3.074207782745361328e+00	2.077823877334594727e+00	9.041370749473571777e-01	2.070826768875122070e+00	8.938598036766052246e-01	8.855901956558227539e-01
1.435717940330505371e+00	3.209190607070922852e+00	3.174844980239868164e+00	2.135820150375366211e+00	3.114047288894653320e+00	2.109781265258789062e+00	9.314122796058654785e-01	3.061806917190551758e+00	2.083791732788085938e+00	9.164801239967346191e-01	3.030606746673583984e+00	2.058233261108398438e+00	9.009832143783569336e-01	3.021485805511474609e+00	2.041319370269775391e+00	8.878761529922485352e-01	2.034253835678100586e+00	8.778830766677856445e-01	8.696607947349548340e-01
1.440720438957214355e+00	3.150638341903686523e+00	3.117160081863403320e+00	2.095804214477539062e+00	3.057578325271606445e+00	2.070376157760620117e+00	9.127864241600036621e-01	3.006063699722290039e+00	2.044948816299438477e+00	8.985500335693359375e-01	2.975200653076171875e+00	2.019809007644653320e+00	8.835709691047668457e-01	2.966159582138061523e+00	2.003190040588378906e+00	8.708670735359191895e-01	1.996006131172180176e+00	8.611559271812438965e-01	8.529757857322692871e-01
1.445722937583923340e+00	3.089271783828735352e+00	3.056722402572631836e+00	2.053925037384033203e+00	2.998403787612915039e+00	2.029205083847045898e+00	8.933219909667968750e-01	2.947648286819458008e+00	2.004306554794311523e+00	8.798002600669860840e-01	2.917189836502075195e+00	1.979711651802062988e+00	8.654239177703857422e-01	2.908180475234985352e+00	1.963413238525390625e+00	8.530662059783935547e-01	1.956149935722351074e+00	8.436216115951538086e-01	8.354874849319458008e-01
1.450725436210632324e+00	3.024968147277832031e+00	2.993386030197143555e+00	2.010102033615112305e+00	2.936372995376586914e+00	1.986172914505004883e+00	8.729909062385559082e-01	2.886448383331298828e+00	1.961783289909362793e+00	8.602041602134704590e-01	2.856445550918579102e+00	1.937842249870300293e+00	8.464892506599426270e-01	2.847443819046020508e+00	1.921895503997802734e+00	8.344263434410095215e-01	1.914589524269104004e+00	8.252235651016235352e-01	8.171494007110595703e-01
1.455727934837341309e+00	2.957665205001831055e+00	2.927059888839721680e+00	1.964285135269165039e+00	2.871370553970336914e+00	1.941204667091369629e+00	8.517651557922363281e-01	2.822386503219604492e+00	1.917330145835876465e+00	8.397471308708190918e-01	2.792869567871093750e+00	1.894125342369079590e+00	8.267183899879455566e-01	2.783869743347167969e+00	1.878560781478881836e+00	8.149076700210571289e-01	1.871241569519042969e+00	8.059129714965820312e-01	7.979285717010498047e-01
1.460730433464050293e+00	2.887269735336303711e+00	2.857663154602050781e+00	1.916459321975708008e+00	2.803308486938476562e+00	1.894232988357543945e+00	8.296387791633605957e-01	2.755380392074584961e+00	1.870889186859130859e+00	8.184370398521423340e-01	2.726485252380371094e+00	1.848485231399536133e+00	8.060575723648071289e-01	2.717391014099121094e+00	1.833322167396545410e+00	7.944828867912292480e-01	1.826066136360168457e+00	7.856570482254028320e-01	7.778122425079345703e-01
1.465732932090759277e+00	2.813724279403686523e+00	2.785177230834960938e+00	1.866590857505798340e+00	2.732140541076660156e+00	1.845191001892089844e+00	8.066214919090270996e-01	2.685370206832885742e+00	1.822395682334899902e+00	7.962600588798522949e-01	2.657248735427856445e+00	1.800813555717468262e+00	7.844523191452026367e-01	2.647980690002441406e+00	1.786073565483093262e+00	7.731224894523620605e-01	1.778989791870117188e+00	7.644358873367309570e-01	7.567737698554992676e-01
1.470735430717468262e+00	2.737257957458496094e+00	2.709837913513183594e+00	1.814824461936950684e+00	2.658131361007690430e+00	1.794214606285095215e+00	7.828216552734375000e-01	2.612536430358886719e+00	1.772000193595886230e+00	7.732392549514770508e-01	2.585238933563232422e+00	1.751182913780212402e+00	7.619218826293945312e-01	2.575882911682128906e+00	1.736875176429748535e+00	7.509443759918212891e-01	1.730054378509521484e+00	7.424554228782653809e-01	7.349759936332702637e-01
1.475737929344177246e+00	2.658140420913696289e+00	2.631824493408203125e+00	1.761344790458679199e+00	2.581526041030883789e+00	1.741515874862670898e+00	7.583317756652832031e-01	2.537172079086303711e+00	1.719952583312988281e+00	7.494688630104064941e-01	2.510700225830078125e+00	1.699838995933532715e+00	7.386421561241149902e-01	2.501271009445190430e+00	1.685968279838562012e+00	7.280988097190856934e-01	1.679438114166259766e+00	7.198322415351867676e-01	7.126167416572570801e-01
1.480740427970886230e+00	2.576586961746215820e+00	2.551350593566894531e+00	1.706293702125549316e+00	2.502520084381103516e+00	1.687238574028015137e+00	7.331724762916564941e-01	2.459482431411743164e+00	1.666342973709106445e+00	7.250163555145263672e-01	2.433825731277465820e+00	1.646886467933654785e+00	7.146770954132080078e-01	2.424457311630249023e+00	1.633458256721496582e+00	7.046251296997070312e-01	1.627244114875793457e+00	6.966172456741333008e-01	6.897219419479370117e-01
1.485742926597595215e+00	2.492668151855468750e+00	2.468492269515991211e+00	1.649714946746826172e+00	2.421184539794921875e+00	1.631418585777282715e+00	7.073622345924377441e-01	2.379540681838989258e+00	1.611223578453063965e+00	6.999013423919677734e-01	2.354696512222290039e+00	1.592384457588195801e+00	6.900536417961120605e-01	2.345547199249267578e+00	1.579390048980712891e+00	6.805320382118225098e-01	1.573503136634826660e+00	6.728287339210510254e-01	6.662882566452026367e-01
1.490745425224304199e+00	2.406388044357299805e+00	2.383251905441284180e+00	1.591575384140014648e+00	2.337516307830810547e+00	1.574029445648193359e+00	6.808781027793884277e-01	2.297343015670776367e+00	1.554592251777648926e+00	6.741085648536682129e-01	2.273334026336669922e+00	1.536335229873657227e+00	6.647664904594421387e-01	2.264519929885864258e+00	1.523758530616760254e+00	6.557977199554443359e-01	1.518195867538452148e+00	6.484498381614685059e-01	6.422882676124572754e-01
1.495747923851013184e+00	2.317728996276855469e+00	2.295595884323120117e+00	1.531818270683288574e+00	2.251492500305175781e+00	1.515036225318908691e+00	6.537267565727233887e-01	2.212877750396728516e+00	1.496374487876892090e+00	6.476262807846069336e-01	2.189725637435913086e+00	1.478692770004272461e+00	6.388038992881774902e-01	2.181323051452636719e+00	1.466524362564086914e+00	6.304066777229309082e-01	1.461308956146240234e+00	6.234652400016784668e-01	6.176775693893432617e-01
1.500750422477722168e+00	2.226664543151855469e+00	2.205489873886108398e+00	1.470408678054809570e+00	2.163098096847534180e+00	1.454408407211303711e+00	6.259438991546630859e-01	2.126147031784057617e+00	1.436526060104370117e+00	6.204526424407958984e-01	2.103854656219482422e+00	1.419440388679504395e+00	6.121674180030822754e-01	2.095927476882934570e+00	1.407678008079528809e+00	6.043491959571838379e-01	1.402832627296447754e+00	5.978560447692871094e-01	5.924103856086730957e-01
1.505752921104431152e+00	2.133289575576782227e+00	2.112991809844970703e+00	1.407396554946899414e+00	2.072432994842529297e+00	1.392195224761962891e+00	5.975725054740905762e-01	2.037218809127807617e+00	1.375100612640380859e+00	5.926197171211242676e-01	2.015812158584594727e+00	1.358634829521179199e+00	5.848875045776367188e-01	2.008343458175659180e+00	1.347291231155395508e+00	5.776515007019042969e-01	1.342703819274902344e+00	5.716189742088317871e-01	5.664780735969543457e-01
1.510755419731140137e+00	2.037628412246704102e+00	2.018152952194213867e+00	1.342792868614196777e+00	1.979540109634399414e+00	1.328418016433715820e+00	5.686126947402954102e-01	1.946105003356933594e+00	1.312124013900756836e+00	5.641410946846008301e-01	1.925624012947082520e+00	1.296304702758789062e+00	5.569794774055480957e-01	1.918594121932983398e+00	1.285402774810791016e+00	5.503185987472534180e-01	1.280969262123107910e+00	5.447555184364318848e-01	5.398849844932556152e-01
1.515757918357849121e+00	1.939799427986145020e+00	1.921158671379089355e+00	1.276672244071960449e+00	1.884555339813232422e+00	1.263170957565307617e+00	5.391102433204650879e-01	1.852906703948974609e+00	1.247696876525878906e+00	5.350775122642517090e-01	1.833402276039123535e+00	1.232547998428344727e+00	5.285027623176574707e-01	1.826796531677246094e+00	1.222123622894287109e+00	5.223978757858276367e-01	1.217761158943176270e+00	5.172985196113586426e-01	5.126576423645019531e-01
1.520760416984558105e+00	1.840101718902587891e+00	1.822401523590087891e+00	1.209274411201477051e+00	1.787775635719299316e+00	1.196691274642944336e+00	5.091803073883056641e-01	1.757862448692321777e+00	1.182040929794311523e+00	5.055811405181884766e-01	1.739373564720153809e+00	1.167628288269042969e+00	4.995860755443572998e-01	1.733156681060791016e+00	1.157707333564758301e+00	4.940005540847778320e-01	1.153356671333312988e+00	4.893093705177307129e-01	4.848462641239166260e-01
1.525762915611267090e+00	1.738440990447998047e+00	1.721773743629455566e+00	1.140551090240478516e+00	1.689082026481628418e+00	1.128916025161743164e+00	4.787294566631317139e-01	1.660885095596313477e+00	1.115087628364562988e+00	4.755836725234985352e-01	1.643418431282043457e+00	1.101507186889648438e+00	4.701443016529083252e-01	1.637537002563476562e+00	1.092100024223327637e+00	4.650636315345764160e-01	1.087778568267822266e+00	4.607415795326232910e-01	4.564447104930877686e-01
1.530765414237976074e+00	1.634897351264953613e+00	1.619331359863281250e+00	1.070557713508605957e+00	1.588554382324218750e+00	1.059889554977416992e+00	4.477696120738983154e-01	1.562062859535217285e+00	1.046896815299987793e+00	4.450938105583190918e-01	1.545622706413269043e+00	1.034217596054077148e+00	4.401994347572326660e-01	1.540035247802734375e+00	1.025343179702758789e+00	4.356119930744171143e-01	1.021082639694213867e+00	4.316315352916717529e-01	4.275031983852386475e-01
1.535767912864685059e+00	1.529595732688903809e+00	1.515165209770202637e+00	9.993824362754821777e-01	1.486316442489624023e+00	9.896811842918395996e-01	4.163291156291961670e-01	1.461525440216064453e+00	9.775805473327636719e-01	4.141388535499572754e-01	1.446113348007202148e+00	9.658225178718566895e-01	4.097936451435089111e-01	1.440800786018371582e+00	9.575074911117553711e-01	4.056848585605621338e-01	9.533502459526062012e-01	4.020262956619262695e-01	3.980888128280639648e-01
1.540770411491394043e+00	1.422635436058044434e+00	1.409363985061645508e+00	9.270957112312316895e-01	1.382466316223144531e+00	9.183560013771057129e-01	3.844301700592041016e-01	1.359374761581420898e+00	9.071925878524780273e-01	3.827375471591949463e-01	1.344991207122802734e+00	8.963745236396789551e-01	3.789514005184173584e-01	1.339932918548583984e+00	8.886500597000122070e-01	3.753113746643066406e-01	8.846402168273925781e-01	3.719636201858520508e-01	3.682426214218139648e-01
1.545772910118103027e+00	1.314076542854309082e+00	1.301978349685668945e+00	8.537393212318420410e-01	1.277060985565185547e+00	8.459512591361999512e-01	3.520851135253906250e-01	1.255671620368957520e+00	8.357586860656738281e-01	3.508983254432678223e-01	1.242317318916320801e+00	8.259050846099853516e-01	3.476859629154205322e-01	1.237491130828857422e+00	8.188006877899169922e-01	3.445089757442474365e-01	8.149842023849487305e-01	3.414682149887084961e-01	3.379902541637420654e-01
1.550775408744812012e+00	1.203977465629577637e+00	1.193052768707275391e+00	7.793549895286560059e-01	1.170156002044677734e+00	7.725036740303039551e-01	3.193101882934570312e-01	1.150472640991210938e+00	7.633063197135925293e-01	3.186281621456146240e-01	1.138151407241821289e+00	7.544444799423217773e-01	3.160108029842376709e-01	1.133529186248779297e+00	7.479913830757141113e-01	3.132935464382171631e-01	7.444051504135131836e-01	3.105626404285430908e-01	3.073551952838897705e-01
