Time	DOF 1	DOF 2	DOF 3	DOF 4	DOF 5	DOF 6	DOF 7	DOF 8	DOF 9	DOF 10
8.134067058563232422e-02	3.235439211130142212e-02	3.720781207084655762e-02	3.984666615724563599e-02	4.115375503897666931e-02	4.672460258007049561e-02	-5.324551463127136230e-02	-5.479069426655769348e-02	-5.428088456392288208e-02	-5.734587088227272034e-02	-5.892194062471389771e-02
8.947473764419555664e-02	3.742970898747444153e-02	4.126213863492012024e-02	4.553450271487236023e-02	4.612053185701370239e-02	4.986982420086860657e-02	-2.925399132072925568e-02	-3.051425330340862274e-02	-3.251894190907478333e-02	-3.522677719593048096e-02	-3.498718887567520142e-02
9.760880470275878906e-02	3.090012632310390472e-02	3.288196027278900146e-02	3.755323216319084167e-02	3.724326193332672119e-02	3.812596946954727173e-02	-4.618039820343255997e-03	-5.181499756872653961e-03	-8.968566544353961945e-03	-1.056720409542322159e-02	-8.564874529838562012e-03
1.057428717613220215e-01	1.606664620339870453e-02	1.590388268232345581e-02	1.944625936448574066e-02	1.817774213850498199e-02	1.607592217624187469e-02	1.872252114117145538e-02	1.907973736524581909e-02	1.474763453006744385e-02	1.481164433062076569e-02	1.808402314782142639e-02
1.138769388198852539e-01	-1.290641142986714840e-03	-3.354462096467614174e-03	-2.259833505377173424e-03	-4.373000003397464752e-03	-8.668825961649417877e-03	4.027203470468521118e-02	4.153086245059967041e-02	3.801239281892776489e-02	3.993464633822441101e-02	4.366047680377960205e-02
1.220110058784484863e-01	-1.446552202105522156e-02	-1.777065359055995941e-02	-1.976796425879001617e-02	-2.236663550138473511e-02	-2.742690593004226685e-02	6.052695214748382568e-02	6.243782863020896912e-02	6.080852448940277100e-02	6.432594358921051025e-02	6.754556298255920410e-02
1.301450729370117188e-01	-1.779046654701232910e-02	-2.145253494381904602e-02	-2.622231654822826385e-02	-2.869952842593193054e-02	-3.289446234703063965e-02	8.002287894487380981e-02	8.217673748731613159e-02	8.293057978153228760e-02	8.730938285589218140e-02	8.914540708065032959e-02
1.382791399955749512e-01	-8.373356424272060394e-03	-1.149341836571693420e-02	-1.776733994483947754e-02	-1.936203986406326294e-02	-2.134788222610950470e-02	9.836427867412567139e-02	1.003027930855751038e-01	1.032160967588424683e-01	1.073780581355094910e-01	1.072476953268051147e-01
1.464132070541381836e-01	1.305862516164779663e-02	1.119869016110897064e-02	5.312100518494844437e-03	5.316849797964096069e-03	6.203480530530214310e-03	1.138005107641220093e-01	1.151295825839042664e-01	1.193373873829841614e-01	1.221076697111129761e-01	1.198914274573326111e-01
1.545472741127014160e-01	4.242364317178726196e-02	4.223072528839111328e-02	3.869051486253738403e-02	4.070811346173286438e-02	4.425922408699989319e-02	1.235531195998191833e-01	1.240315511822700500e-01	1.282783150672912598e-01	1.287144273519515991e-01	1.248193904757499695e-01
1.626813411712646484e-01	7.365937530994415283e-02	7.516805082559585571e-02	7.537043839693069458e-02	7.929170876741409302e-02	8.448669314384460449e-02	1.248856782913208008e-01	1.244782134890556335e-01	1.274711489677429199e-01	1.251713186502456665e-01	1.204709336161613464e-01
1.708154082298278809e-01	1.006297841668128967e-01	1.035222187638282776e-01	1.078076213598251343e-01	1.129050925374031067e-01	1.182081103324890137e-01	1.164527460932731628e-01	1.153228133916854858e-01	1.160956397652626038e-01	1.113883480429649353e-01	1.070295274257659912e-01
1.789494752883911133e-01	1.189073622226715088e-01	1.225947812199592590e-01	1.300532668828964233e-01	1.350857019424438477e-01	1.388938724994659424e-01	9.933123737573623657e-02	9.779357910156250000e-02	9.598433226346969604e-02	8.991371095180511475e-02	8.702895790338516235e-02
1.870835423469543457e-01	1.268111318349838257e-01	1.305601447820663452e-01	1.392223089933395386e-01	1.427367329597473145e-01	1.438457965850830078e-01	7.725533843040466309e-02	7.568526268005371094e-02	7.165168970823287964e-02	6.573794037103652954e-02	6.513437628746032715e-02
1.952176094055175781e-01	1.253958195447921753e-01	1.284750252962112427e-01	1.358543336391448975e-01	1.366074234247207642e-01	1.345604360103607178e-01	5.582364276051521301e-02	5.456637591123580933e-02	4.930869117379188538e-02	4.513100162148475647e-02	4.704413935542106628e-02
2.033516764640808105e-01	1.175320222973823547e-01	1.193564459681510925e-01	1.231802031397819519e-01	1.205560788512229919e-01	1.157759130001068115e-01	4.093415290117263794e-02	4.021548479795455933e-02	3.513018786907196045e-02	3.385918587446212769e-02	3.784927725791931152e-02
2.114857435226440430e-01	1.064947247505187988e-01	1.067442297935485840e-01	1.056603789329528809e-01	9.993702918291091919e-02	9.360358864068984985e-02	3.692518919706344604e-02	3.680753335356712341e-02	3.330885618925094604e-02	3.533936664462089539e-02	4.037598520517349243e-02
2.196198105812072754e-01	9.469164907932281494e-02	9.338322281837463379e-02	8.741033822298049927e-02	7.977385073900222778e-02	7.348796725273132324e-02	4.511101543903350830e-02	4.550482332706451416e-02	4.463617131114006042e-02	4.943696409463882446e-02	5.416586995124816895e-02
2.277538776397705078e-01	8.301728963851928711e-02	8.051537722349166870e-02	7.109801471233367920e-02	6.337185949087142944e-02	5.870402604341506958e-02	6.325846910476684570e-02	6.397159397602081299e-02	6.609713286161422729e-02	7.234836369752883911e-02	7.546476274728775024e-02
2.358879446983337402e-01	7.096727192401885986e-02	6.792175769805908203e-02	5.755507946014404297e-02	5.171943083405494690e-02	4.978082329034805298e-02	8.614163100719451904e-02	8.696013689041137695e-02	9.163746982812881470e-02	9.761732816696166992e-02	9.823759645223617554e-02
2.440220117568969727e-01	5.741316452622413635e-02	5.462880805134773254e-02	4.616946354508399963e-02	4.380389302968978882e-02	4.495599493384361267e-02	1.070203855633735657e-01	1.077895164489746094e-01	1.138640195131301880e-01	1.179601326584815979e-01	1.158902272582054138e-01
2.521560788154602051e-01	4.157074168324470520e-02	3.982320427894592285e-02	3.568038716912269592e-02	3.751156851649284363e-02	4.129975289106369019e-02	1.195076704025268555e-01	1.201795190572738647e-01	1.260898560285568237e-01	1.272859424352645874e-01	1.230775937438011169e-01
2.602901458740234375e-01	2.375023066997528076e-02	2.359360083937644958e-02	2.504796348512172699e-02	3.072604537010192871e-02	3.603776171803474426e-02	1.192528158426284790e-01	1.198837608098983765e-01	1.240970268845558167e-01	1.222673431038856506e-01	1.170665845274925232e-01
2.684242129325866699e-01	5.537694785743951797e-03	7.146852090954780579e-03	1.398784294724464417e-02	2.217315696179866791e-02	2.757170796394348145e-02	1.049195826053619385e-01	1.056211963295936584e-01	1.070753037929534912e-01	1.029994040727615356e-01	9.820587933063507080e-02
2.765582799911499023e-01	-1.061384100466966629e-02	-7.511622272431850433e-03	3.069671802222728729e-03	1.179099921137094498e-02	1.592320017516613007e-02	7.828404009342193604e-02	7.914367318153381348e-02	7.755798101425170898e-02	7.265280187129974365e-02	6.952095776796340942e-02
2.846923470497131348e-01	-2.221513912081718445e-02	-1.830069161951541901e-02	-6.608096882700920105e-03	5.710787372663617134e-04	2.524859737604856491e-03	4.349704459309577942e-02	4.450538009405136108e-02	4.046412557363510132e-02	3.632599487900733948e-02	3.560206666588783264e-02
2.928264141082763672e-01	-2.760651707649230957e-02	-2.381011098623275757e-02	-1.391186378896236420e-02	-9.915221482515335083e-03	-1.040549203753471375e-02	5.889108404517173767e-03	6.901462096720933914e-03	1.682442962191998959e-03	-4.236789245624095201e-04	1.309544313699007034e-03
3.009604811668395996e-01	-2.657876722514629364e-02	-2.384606935083866119e-02	-1.815603300929069519e-02	-1.815090142190456390e-02	-2.068632841110229492e-02	-2.934751845896244049e-02	-2.858345583081245422e-02	-3.339967504143714905e-02	-3.292896226048469543e-02	-2.936890907585620880e-02
3.090945482254028320e-01	-2.049412392079830170e-02	-1.953266188502311707e-02	-1.936328411102294922e-02	-2.316150628030300140e-02	-2.685233764350414276e-02	-5.816868320107460022e-02	-5.794171616435050964e-02	-6.094703078269958496e-02	-5.822612717747688293e-02	-5.393307283520698547e-02
3.172286152839660645e-01	-1.197690702974796295e-02	-1.305253617465496063e-02	-1.830897852778434753e-02	-2.483486570417881012e-02	-2.859729155898094177e-02	-7.828722894191741943e-02	-7.881030440330505371e-02	-7.919276505708694458e-02	-7.529482990503311157e-02	-7.147505879402160645e-02
3.253626823425292969e-01	-4.222731105983257294e-03	-7.083416916429996490e-03	-1.633227802813053131e-02	-2.394096739590167999e-02	-2.682093717157840729e-02	-8.923708647489547729e-02	-9.055307507514953613e-02	-8.832927793264389038e-02	-8.470508456230163574e-02	-8.232811838388442993e-02
3.334967494010925293e-01	-2.849177690222859383e-04	-4.215941298753023148e-03	-1.509719900786876678e-02	-2.201307006180286407e-02	-2.343466319143772125e-02	-9.211903810501098633e-02	-9.404937177896499634e-02	-9.003449231386184692e-02	-8.803205192089080811e-02	-8.756554871797561646e-02
3.416308164596557617e-01	-2.415329916402697563e-03	-6.432995665818452835e-03	-1.628436706960201263e-02	-2.102832123637199402e-02	-2.090855874121189117e-02	-8.907215297222137451e-02	-9.123868495225906372e-02	-8.677298575639724731e-02	-8.718582987785339355e-02	-8.850707113742828369e-02
3.497648835182189941e-01	-1.162648107856512070e-02	-1.474961079657077789e-02	-2.127995900809764862e-02	-2.298162505030632019e-02	-2.168084681034088135e-02	-8.266460150480270386e-02	-8.458261191844940186e-02	-8.110415190458297729e-02	-8.389773219823837280e-02	-8.638577163219451904e-02
3.578989505767822266e-01	-2.753438055515289307e-02	-2.905338816344738007e-02	-3.089218959212303162e-02	-2.942730672657489777e-02	-2.756925299763679504e-02	-7.534140348434448242e-02	-7.655879110097885132e-02	-7.515581697225570679e-02	-7.946512103080749512e-02	-8.223623037338256836e-02
3.660330176353454590e-01	-4.834778606891632080e-02	-4.801753908395767212e-02	-4.500432312488555908e-02	-4.094642773270606995e-02	-3.918017819523811340e-02	-6.892459839582443237e-02	-6.915596127510070801e-02	-7.025113701820373535e-02	-7.464169710874557495e-02	-7.683478295803070068e-02
3.741670846939086914e-01	-7.110913842916488647e-02	-6.920512020587921143e-02	-6.237238273024559021e-02	-5.679248273372650146e-02	-5.557917430996894836e-02	-6.432855874300003052e-02	-6.355744600296020508e-02	-6.680241227149963379e-02	-6.972809135913848877e-02	-7.075881212949752808e-02
3.823011517524719238e-01	-9.207957237958908081e-02	-8.929893374443054199e-02	-8.055987954139709473e-02	-7.475008070468902588e-02	-7.424125820398330688e-02	-6.149027869105339050e-02	-5.997694656252861023e-02	-6.439626216888427734e-02	-6.470537185668945312e-02	-6.440690904855728149e-02
3.904352188110351562e-01	-1.073302924633026123e-01	-1.045833155512809753e-01	-9.621728956699371338e-02	-9.140977263450622559e-02	-9.144591540098190308e-02	-5.954296886920928955e-02	-5.775893479585647583e-02	-6.207637116312980652e-02	-5.941010639071464539e-02	-5.803358927369117737e-02
3.985692858695983887e-01	-1.134794503450393677e-01	-1.116208285093307495e-01	-1.057025790214538574e-01	-1.028326228260993958e-01	-1.030571907758712769e-01	-5.723168700933456421e-02	-5.572287738323211670e-02	-5.876038596034049988e-02	-5.371468141674995422e-02	-5.179886892437934875e-02
4.067033529281616211e-01	-1.084993556141853333e-01	-1.080856546759605408e-01	-1.059984043240547180e-01	-1.055557876825332642e-01	-1.055853366851806641e-01	-5.345870926976203918e-02	-5.268773064017295837e-02	-5.370904132723808289e-02	-4.769851267337799072e-02	-4.588036984205245972e-02
4.148374199867248535e-01	-9.235651791095733643e-02	-9.350683540105819702e-02	-9.563868492841720581e-02	-9.762118756771087646e-02	-9.720544517040252686e-02	-4.777769371867179871e-02	-4.798808321356773376e-02	-4.688806831836700439e-02	-4.174906015396118164e-02	-4.055867344141006470e-02
4.229714870452880859e-01	-6.728866696357727051e-02	-6.967938691377639771e-02	-7.538341730833053589e-02	-7.932817935943603516e-02	-7.844547182321548462e-02	-4.066409170627593994e-02	-4.180876538157463074e-02	-3.910172730684280396e-02	-3.654212132096290588e-02	-3.626488894224166870e-02
4.311055541038513184e-01	-3.753072768449783325e-02	-4.051356762647628784e-02	-4.831297695636749268e-02	-5.340155214071273804e-02	-5.226430669426918030e-02	-3.342125564813613892e-02	-3.518693149089813232e-02	-3.179998695850372314e-02	-3.286825120449066162e-02	-3.349973633885383606e-02
4.392396211624145508e-01	-8.452476002275943756e-03	-1.126531325280666351e-02	-1.924237422645092010e-02	-2.445345558226108551e-02	-2.341811731457710266e-02	-2.772519551217556000e-02	-2.962577529251575470e-02	-2.659215591847896576e-02	-3.132087364792823792e-02	-3.261017426848411560e-02
4.473736882209777832e-01	1.470271963626146317e-02	1.271881442517042160e-02	6.446862127631902695e-03	2.159005962312221527e-03	2.723486162722110748e-03	-2.494166977703571320e-02	-2.646031230688095093e-02	-2.460413798689842224e-02	-3.194485232234001160e-02	-3.350260853767395020e-02
4.555077552795410156e-01	2.817721478641033173e-02	2.740725316107273102e-02	2.425020746886730194e-02	2.176200598478317261e-02	2.161046117544174194e-02	-2.543927170336246490e-02	-2.617563307285308838e-02	-2.588821388781070709e-02	-3.396140038967132568e-02	-3.538319841027259827e-02
4.636418223381042480e-01	3.068231046199798584e-02	3.116744756698608398e-02	3.175701573491096497e-02	3.160684183239936829e-02	3.070197813212871552e-02	-2.823937498033046722e-02	-2.801087871193885803e-02	-2.917439490556716919e-02	-3.577850759029388428e-02	-3.674444556236267090e-02
4.717758893966674805e-01	2.374616637825965881e-02	2.521761320531368256e-02	2.929718419909477234e-02	3.156517818570137024e-02	3.008971363306045532e-02	-3.110869787633419037e-02	-2.998522110283374786e-02	-3.205991163849830627e-02	-3.527982160449028015e-02	-3.560917451977729797e-02
4.799099564552307129e-01	1.121896412223577499e-02	1.321326103061437607e-02	1.973908208310604095e-02	2.400953508913516998e-02	2.231163159012794495e-02	-3.118864633142948151e-02	-2.945421263575553894e-02	-3.168350830674171448e-02	-3.043844923377037048e-02	-3.008862957358360291e-02
4.880440235137939453e-01	-1.860859221778810024e-03	1.521176600363105536e-04	7.568395230919122696e-03	1.299707032740116119e-02	1.148571167141199112e-02	-2.591189742088317871e-02	-2.396943233907222748e-02	-2.563035860657691956e-02	-1.999531127512454987e-02	-1.903153769671916962e-02
4.961780905723571777e-01	-1.074998825788497925e-02	-9.134199470281600952e-03	-2.513957908377051353e-03	2.963297767564654350e-03	1.998568419367074966e-03	-1.395861245691776276e-02	-1.222169119864702225e-02	-1.283322181552648544e-02	-4.045717418193817139e-03	-2.606274094432592392e-03
5.043121576309204102e-01	-1.233173068612813950e-02	-1.136088091880083084e-02	-6.959542166441679001e-03	-2.570444019511342049e-03	-2.771652536466717720e-03	4.120820201933383942e-03	5.325903184711933136e-03	5.883497651666402817e-03	1.573760993778705597e-02	1.747835613787174225e-02
5.124462246894836426e-01	-5.940749309957027435e-03	-5.680121947079896927e-03	-4.352630581706762314e-03	-1.955725485458970070e-03	-1.359240734018385410e-03	2.580772340297698975e-02	2.630003355443477631e-02	2.779239416122436523e-02	3.632449731230735779e-02	3.815615922212600708e-02
5.205802917480468750e-01	6.589002441614866257e-03	6.221012677997350693e-03	4.354288335889577866e-03	4.294614307582378387e-03	5.542922765016555786e-03	4.715290293097496033e-02	4.690936207771301270e-02	4.885947704315185547e-02	5.399883538484573364e-02	5.567824840545654297e-02
5.287143588066101074e-01	2.154498547315597534e-02	2.071235515177249908e-02	1.625325530767440796e-02	1.382383517920970917e-02	1.544357649981975555e-02	6.371422111988067627e-02	6.283874809741973877e-02	6.469118595123291016e-02	6.522136926651000977e-02	6.647401303052902222e-02
5.368484258651733398e-01	3.446210920810699463e-02	3.335610032081604004e-02	2.744761109352111816e-02	2.326086908578872681e-02	2.490700222551822662e-02	7.168082147836685181e-02	7.036340236663818359e-02	7.165475189685821533e-02	6.751110404729843140e-02	6.805767118930816650e-02
5.449824929237365723e-01	4.135572910308837891e-02	4.016499221324920654e-02	3.420473262667655945e-02	2.924152836203575134e-02	3.057985752820968628e-02	6.883980333805084229e-02	6.730919331312179565e-02	6.778123229742050171e-02	6.004694849252700806e-02	5.965721607208251953e-02
5.531165599822998047e-01	3.972604125738143921e-02	3.862851485610008240e-02	3.393530845642089844e-02	2.930923365056514740e-02	3.007709048688411713e-02	5.509725585579872131e-02	5.358832329511642456e-02	5.322622880339622498e-02	4.382627084851264954e-02	4.239435121417045593e-02
5.612506270408630371e-01	2.916156314313411713e-02	2.832692489027976990e-02	2.585596963763237000e-02	2.254650183022022247e-02	2.260131388902664185e-02	3.253612294793128967e-02	3.127167001366615295e-02	3.026318177580833435e-02	2.145641483366489410e-02	1.907267607748508453e-02
5.693846940994262695e-01	1.139827258884906769e-02	1.098791882395744324e-02	1.114287320524454117e-02	9.776683524250984192e-03	9.111567400395870209e-03	4.967906977981328964e-03	4.146959632635116577e-03	2.792149549350142479e-03	-3.400365123525261879e-03	-6.414060946553945541e-03
5.775187611579895020e-01	-1.005493849515914917e-02	-9.909324347972869873e-03	-7.324344012886285782e-03	-6.593847647309303284e-03	-7.850062102079391479e-03	-2.280422858893871307e-02	-2.302628383040428162e-02	-2.441520243883132935e-02	-2.670015580952167511e-02	-2.981467917561531067e-02
5.856528282165527344e-01	-3.059299103915691376e-02	-2.982755750417709351e-02	-2.552325092256069183e-02	-2.301904745399951935e-02	-2.462635748088359833e-02	-4.582981020212173462e-02	-4.536784812808036804e-02	-4.654672741889953613e-02	-4.463626816868782043e-02	-4.720543697476387024e-02
5.937868952751159668e-01	-4.537862166762351990e-02	-4.404258728027343750e-02	-3.905458375811576843e-02	-3.546776995062828064e-02	-3.711989521980285645e-02	-5.982520803809165955e-02	-5.870045721530914307e-02	-5.953015387058258057e-02	-5.415120720863342285e-02	-5.556413158774375916e-02
6.019209623336791992e-01	-5.026283487677574158e-02	-4.854491353034973145e-02	-4.399515688419342041e-02	-4.020547494292259216e-02	-4.158562794327735901e-02	-6.184392422437667847e-02	-6.020786240696907043e-02	-6.064840406179428101e-02	-5.330824851989746094e-02	-5.315026640892028809e-02
6.100550293922424316e-01	-4.260161519050598145e-02	-4.082070291042327881e-02	-3.767799958586692810e-02	-3.455251082777976990e-02	-3.539661690592765808e-02	-5.071651190519332886e-02	-4.885437712073326111e-02	-4.892960563302040100e-02	-4.149853810667991638e-02	-3.968970105051994324e-02
6.181890964508056641e-01	-2.195824123919010162e-02	-2.051153033971786499e-02	-1.940692402422428131e-02	-1.762154884636402130e-02	-1.777341216802597046e-02	-2.731372602283954620e-02	-2.560893818736076355e-02	-2.536820061504840851e-02	-1.960902474820613861e-02	-1.646236889064311981e-02
6.263231635093688965e-01	9.489055722951889038e-03	1.022299472242593765e-02	9.096967056393623352e-03	9.179082699120044708e-03	9.728389792144298553e-03	5.424467381089925766e-03	6.566816009581089020e-03	7.073917426168918610e-03	9.919780306518077850e-03	1.373623684048652649e-02
6.344572305679321289e-01	4.697490110993385315e-02	4.673697054386138916e-02	4.364667460322380066e-02	4.202476516366004944e-02	4.312835261225700378e-02	4.275526106357574463e-02	4.301174730062484741e-02	4.373274371027946472e-02	4.319657012820243835e-02	4.680895060300827026e-02
6.425912976264953613e-01	8.369263261556625366e-02	8.243463933467864990e-02	7.803240418434143066e-02	7.505317032337188721e-02	7.643255591392517090e-02	7.869429886341094971e-02	7.791930437088012695e-02	7.878744602203369141e-02	7.522294670343399048e-02	7.775947451591491699e-02
6.507253646850585938e-01	1.118875741958618164e-01	1.098133921623229980e-01	1.050108447670936584e-01	1.012946739792823792e-01	1.026061028242111206e-01	1.068766191601753235e-01	1.051736101508140564e-01	1.060831323266029358e-01	1.005180850625038147e-01	1.013418510556221008e-01
6.588594317436218262e-01	1.244017705321311951e-01	1.219457015395164490e-01	1.177463382482528687e-01	1.140748560428619385e-01	1.149927228689193726e-01	1.216606572270393372e-01	1.193878799676895142e-01	1.201872304081916809e-01	1.140380054712295532e-01	1.129232645034790039e-01
6.669934988021850586e-01	1.163809075951576233e-01	1.141143813729286194e-01	1.114345341920852661e-01	1.086234226822853088e-01	1.089283525943756104e-01	1.192821711301803589e-01	1.169892549514770508e-01	1.175047680735588074e-01	1.122188419103622437e-01	1.094249412417411804e-01
6.751275658607482910e-01	8.673830330371856689e-02	8.524460345506668091e-02	8.474228531122207642e-02	8.349505811929702759e-02	8.314224332571029663e-02	9.881106764078140259e-02	9.710837900638580322e-02	9.718724340200424194e-02	9.392226487398147583e-02	9.014112502336502075e-02
6.832616329193115234e-01	3.899949789047241211e-02	3.872440010309219360e-02	4.067180678248405457e-02	4.144591093063354492e-02	4.058519378304481506e-02	6.268200278282165527e-02	6.208198145031929016e-02	6.165250390768051147e-02	6.104310601949691772e-02	5.722062662243843079e-02
6.913956999778747559e-01	-1.885809563100337982e-02	-1.772521436214447021e-02	-1.352414302527904510e-02	-1.063341274857521057e-02	-1.168787665665149689e-02	1.654271595180034637e-02	1.730845123529434204e-02	1.642736792564392090e-02	1.848741248250007629e-02	1.558048836886882782e-02
6.995297670364379883e-01	-7.565891742706298828e-02	-7.324802875518798828e-02	-6.745620816946029663e-02	-6.278372555971145630e-02	-6.364373862743377686e-02	-3.160092979669570923e-02	-2.955401875078678131e-02	-3.068619966506958008e-02	-2.652261592447757721e-02	-2.780759893357753754e-02
7.076638340950012207e-01	-1.192329600453376770e-01	-1.159833371639251709e-01	-1.096486523747444153e-01	-1.039576604962348938e-01	-1.042786017060279846e-01	-7.286037504673004150e-02	-6.997090578079223633e-02	-7.104841619729995728e-02	-6.577140837907791138e-02	-6.515958905220031738e-02
7.157979011535644531e-01	-1.392042934894561768e-01	-1.357790976762771606e-01	-1.301635950803756714e-01	-1.245541870594024658e-01	-1.241576522588729858e-01	-9.933936595916748047e-02	-9.630800783634185791e-02	-9.699697047472000122e-02	-9.179659932851791382e-02	-8.951865881681442261e-02
7.239319682121276855e-01	-1.296719759702682495e-01	-1.268165260553359985e-01	-1.231641694903373718e-01	-1.188913956284523010e-01	-1.178440079092979431e-01	-1.059445962309837341e-01	-1.035655364394187927e-01	-1.036123335361480713e-01	-9.962702542543411255e-02	-9.634502232074737549e-02
7.320660352706909180e-01	-9.118083119392395020e-02	-8.956070244312286377e-02	-8.883387595415115356e-02	-8.704802393913269043e-02	-8.567029237747192383e-02	-9.178512543439865112e-02	-9.073604643344879150e-02	-9.006445854902267456e-02	-8.815673738718032837e-02	-8.477537333965301514e-02
7.402001023292541504e-01	-3.133764117956161499e-02	-3.138666599988937378e-02	-3.402921557426452637e-02	-3.549454361200332642e-02	-3.428550809621810913e-02	-6.071206182241439819e-02	-6.135897710919380188e-02	-6.012048572301864624e-02	-6.071215867996215820e-02	-5.812909081578254700e-02
7.483341693878173828e-01	3.622300177812576294e-02	3.440753370523452759e-02	2.862852998077869415e-02	2.377689443528652191e-02	2.428845874965190887e-02	-2.082539163529872894e-02	-2.310320362448692322e-02	-2.165709808468818665e-02	-2.464490942656993866e-02	-2.350463345646858215e-02
7.564682364463806152e-01	9.452148526906967163e-02	9.121257811784744263e-02	8.322327584028244019e-02	7.561643421649932861e-02	7.505272328853607178e-02	1.710915565490722656e-02	1.370525266975164413e-02	1.489401422441005707e-02	1.012054178863763809e-02	9.591763839125633240e-03
7.646023035049438477e-01	1.271109431982040405e-01	1.229060292243957520e-01	1.141968145966529846e-01	1.051934435963630676e-01	1.034855917096138000e-01	4.208374023437500000e-02	3.839702159166336060e-02	3.890080749988555908e-02	3.335125371813774109e-02	3.139141574501991272e-02
7.727363705635070801e-01	1.223032996058464050e-01	1.180084273219108582e-01	1.103505864739418030e-01	1.018153578042984009e-01	9.928552806377410889e-02	4.558964818716049194e-02	4.259058460593223572e-02	4.217630997300148010e-02	3.706857562065124512e-02	3.429341316223144531e-02
7.808704376220703125e-01	7.674864679574966431e-02	7.321213930845260620e-02	6.828444451093673706e-02	6.219521164894104004e-02	5.951306968927383423e-02	2.407073788344860077e-02	2.260107547044754028e-02	2.134122699499130249e-02	1.784870587289333344e-02	1.507284492254257202e-02
7.890045046806335449e-01	-2.764767035841941833e-03	-4.831361118704080582e-03	-5.832877010107040405e-03	-7.852802984416484833e-03	-9.830842725932598114e-03	-1.967551931738853455e-02	-1.914336346089839935e-02	-2.086498402059078217e-02	-2.186496928334236145e-02	-2.385505847632884979e-02
7.971385717391967773e-01	-9.991930425167083740e-02	-1.000992804765701294e-01	-9.677105396986007690e-02	-9.390167146921157837e-02	-9.438301622867584229e-02	-7.661476731300354004e-02	-7.412815839052200317e-02	-7.570626586675643921e-02	-7.385356724262237549e-02	-7.450360804796218872e-02
8.052726387977600098e-01	-1.921434104442596436e-01	-1.904140710830688477e-01	-1.832897961139678955e-01	-1.757996827363967896e-01	-1.743192523717880249e-01	-1.333112418651580811e-01	-1.294695287942886353e-01	-1.302733421325683594e-01	-1.258383393287658691e-01	-1.249573230743408203e-01
8.134067058563232422e-01	-2.560053467750549316e-01	-2.527502477169036865e-01	-2.432329505681991577e-01	-2.325175702571868896e-01	-2.291364967823028564e-01	-1.752642095088958740e-01	-1.710866540670394897e-01	-1.706834137439727783e-01	-1.645497381687164307e-01	-1.623417288064956665e-01
