Time	DOF 1	DOF 2	DOF 3	DOF 4	DOF 5	DOF 6	DOF 7	DOF 8	DOF 9	DOF 10
1.200369149446487427e-01	-3.703820111695677042e-04	-3.719540545716881752e-04	-3.724657872226089239e-04	-3.718462539836764336e-04	-3.699049120768904686e-04	-4.812379193026572466e-04	-4.828644450753927231e-04	-4.827620577998459339e-04	-4.834429710172116756e-04	-4.833228886127471924e-04
1.250384449958801270e-01	-3.880680887959897518e-04	-3.895813424605876207e-04	-3.897676069755107164e-04	-3.892109671141952276e-04	-3.872509696520864964e-04	-5.099868867546319962e-04	-5.117219407111406326e-04	-5.118977278470993042e-04	-5.126930773258209229e-04	-5.123440059833228588e-04
1.300399899482727051e-01	-4.061690124217420816e-04	-4.077129706274718046e-04	-4.076487966813147068e-04	-4.072231531608849764e-04	-4.053664160892367363e-04	-5.370333674363791943e-04	-5.388270365074276924e-04	-5.393008468672633171e-04	-5.401097005233168602e-04	-5.394647596403956413e-04
1.350415199995040894e-01	-4.247085889801383018e-04	-4.263708542566746473e-04	-4.261769354343414307e-04	-4.259415145497769117e-04	-4.242920258548110723e-04	-5.620870506390929222e-04	-5.638864240609109402e-04	-5.646389327012002468e-04	-5.653533153235912323e-04	-5.643667536787688732e-04
1.400430649518966675e-01	-4.435821028891950846e-04	-4.454512964002788067e-04	-4.452710272744297981e-04	-4.452781577128916979e-04	-4.439092881511896849e-04	-5.848638829775154591e-04	-5.866152932867407799e-04	-5.875951028428971767e-04	-5.881086690351366997e-04	-5.867620347999036312e-04
1.450445950031280518e-01	-4.625613219104707241e-04	-4.647065361496061087e-04	-4.646992601919919252e-04	-4.649792972486466169e-04	-4.639277467504143715e-04	-6.050861557014286518e-04	-6.067463546060025692e-04	-6.078716833144426346e-04	-6.080833263695240021e-04	-6.063912878744304180e-04
1.500461399555206299e-01	-4.813110572285950184e-04	-4.837875894736498594e-04	-4.841022309847176075e-04	-4.846644005738198757e-04	-4.839183238800615072e-04	-6.225203396752476692e-04	-6.240526563487946987e-04	-6.252228049561381340e-04	-6.250572041608393192e-04	-6.230682483874261379e-04
1.550476700067520142e-01	-4.994219634681940079e-04	-5.022563855163753033e-04	-5.030210595577955246e-04	-5.038396338932216167e-04	-5.033460329286754131e-04	-6.369873881340026855e-04	-6.383665604516863823e-04	-6.394717493094503880e-04	-6.388835026882588863e-04	-6.366720772348344326e-04
1.600492149591445923e-01	-5.164204631000757217e-04	-5.196161218918859959e-04	-5.209106020629405975e-04	-5.219375016167759895e-04	-5.216040299274027348e-04	-6.483603501692414284e-04	-6.495765410363674164e-04	-6.505142082460224628e-04	-6.494991248473525047e-04	-6.471640081144869328e-04
1.650507599115371704e-01	-5.318266339600086212e-04	-5.353594315238296986e-04	-5.372117157094180584e-04	-5.383584648370742798e-04	-5.380670772865414619e-04	-6.566012161783874035e-04	-6.576579762622714043e-04	-6.583387730643153191e-04	-6.569298566319048405e-04	-6.545850774273276329e-04
1.700522899627685547e-01	-5.451791221275925636e-04	-5.489997565746307373e-04	-5.513750365935266018e-04	-5.525350570678710938e-04	-5.521514103747904301e-04	-6.617596372961997986e-04	-6.626726244576275349e-04	-6.630364223383367062e-04	-6.613110308535397053e-04	-6.590730044990777969e-04
1.750538349151611328e-01	-5.560776335187256336e-04	-5.601162556558847427e-04	-5.629172665067017078e-04	-5.639667506329715252e-04	-5.633579567074775696e-04	-6.639836938120424747e-04	-6.647781119681894779e-04	-6.648016278631985188e-04	-6.628734408877789974e-04	-6.608514813706278801e-04
1.800553649663925171e-01	-5.642010946758091450e-04	-5.683726631104946136e-04	-5.714474245905876160e-04	-5.722533096559345722e-04	-5.713041755370795727e-04	-6.635026657022535801e-04	-6.642147782258689404e-04	-6.639115745201706886e-04	-6.619141204282641411e-04	-6.602042121812701225e-04
1.850569099187850952e-01	-5.693116108886897564e-04	-5.735258455388247967e-04	-5.766787216998636723e-04	-5.771215073764324188e-04	-5.757446051575243473e-04	-6.606060196645557880e-04	-6.612761062569916248e-04	-6.606992101296782494e-04	-6.587904063053429127e-04	-6.574535509571433067e-04
1.900584399700164795e-01	-5.712847923859953880e-04	-5.754459416493773460e-04	-5.784673267044126987e-04	-5.784466629847884178e-04	-5.765950772911310196e-04	-6.556396838277578354e-04	-6.563042406924068928e-04	-6.555444560945034027e-04	-6.538734887726604939e-04	-6.529394886456429958e-04
1.950599849224090576e-01	-5.700794281437993050e-04	-5.740966298617422581e-04	-5.767758702859282494e-04	-5.762284854426980019e-04	-5.739036714658141136e-04	-6.489424849860370159e-04	-6.496392306871712208e-04	-6.488072685897350311e-04	-6.475111586041748524e-04	-6.469746003858745098e-04
2.000615149736404419e-01	-5.657406290993094444e-04	-5.695379222743213177e-04	-5.716908490285277367e-04	-5.705956718884408474e-04	-5.678486195392906666e-04	-6.408330518752336502e-04	-6.415950483642518520e-04	-6.408240296877920628e-04	-6.400052225217223167e-04	-6.398173863999545574e-04
2.050630599260330200e-01	-5.583722959272563457e-04	-5.618916475214064121e-04	-5.633826367557048798e-04	-5.617705755867063999e-04	-5.586925544776022434e-04	-6.315734353847801685e-04	-6.324241985566914082e-04	-6.318442756310105324e-04	-6.315656355582177639e-04	-6.316471844911575317e-04
2.100645899772644043e-01	-5.481212865561246872e-04	-5.513243959285318851e-04	-5.520827835425734520e-04	-5.500369006767868996e-04	-5.467591690830886364e-04	-6.213271990418434143e-04	-6.222797092050313950e-04	-6.220131763257086277e-04	-6.222900119610130787e-04	-6.225362885743379593e-04
2.150661349296569824e-01	-5.351565196178853512e-04	-5.380295333452522755e-04	-5.380595684982836246e-04	-5.357108893804252148e-04	-5.323850782588124275e-04	-6.101505714468657970e-04	-6.112123955972492695e-04	-6.113533745519816875e-04	-6.121490732766687870e-04	-6.124325445853173733e-04
2.200676649808883667e-01	-5.196555284783244133e-04	-5.222098552621901035e-04	-5.215954734012484550e-04	-5.191107629798352718e-04	-5.158996791578829288e-04	-5.979861598461866379e-04	-5.991529906168580055e-04	-5.997630651108920574e-04	-6.009956123307347298e-04	-6.011930527165532112e-04
2.250692099332809448e-01	-5.018028314225375652e-04	-5.040726391598582268e-04	-5.029651219956576824e-04	-5.005358834750950336e-04	-4.975938936695456505e-04	-5.846667336300015450e-04	-5.859274533577263355e-04	-5.870245513506233692e-04	-5.885685095563530922e-04	-5.885651335120201111e-04
2.300707399845123291e-01	-4.817753797397017479e-04	-4.838157328777015209e-04	-4.824293719138950109e-04	-4.802507173735648394e-04	-4.777132417075335979e-04	-5.699287285096943378e-04	-5.712682614102959633e-04	-5.728228134103119373e-04	-5.745338276028633118e-04	-5.742345820181071758e-04
2.350722849369049072e-01	-4.597576335072517395e-04	-4.616352380253374577e-04	-4.602150584105402231e-04	-4.584729322232306004e-04	-4.564354894682765007e-04	-5.534494994208216667e-04	-5.548502667807042599e-04	-5.567900952883064747e-04	-5.585098988376557827e-04	-5.578513955697417259e-04
2.400738298892974854e-01	-4.359287268016487360e-04	-4.377189907245337963e-04	-4.365239874459803104e-04	-4.353680997155606747e-04	-4.338875296525657177e-04	-5.348682752810418606e-04	-5.363094387575984001e-04	-5.385227268561720848e-04	-5.400985246524214745e-04	-5.390633014030754566e-04
2.450753599405288696e-01	-4.105022235307842493e-04	-4.122800892218947411e-04	-4.115515621379017830e-04	-4.110866284463554621e-04	-4.101705853827297688e-04	-5.138587439432740211e-04	-5.153206293471157551e-04	-5.176711129024624825e-04	-5.189744988456368446e-04	-5.175814731046557426e-04
2.500768899917602539e-01	-3.836860414594411850e-04	-3.855185059364885092e-04	-3.854542155750095844e-04	-3.857254632748663425e-04	-3.853380330838263035e-04	-4.901224747300148010e-04	-4.915851750411093235e-04	-4.939170321449637413e-04	-4.948584828525781631e-04	-4.931629518978297710e-04
2.550784349441528320e-01	-3.557250020094215870e-04	-3.576625022105872631e-04	-3.583987709134817123e-04	-3.593877772800624371e-04	-3.594489535316824913e-04	-4.634592623915523291e-04	-4.649044713005423546e-04	-4.670691560022532940e-04	-4.675949166994541883e-04	-4.656944656744599342e-04
2.600799798965454102e-01	-3.268813015893101692e-04	-3.289536689408123493e-04	-3.305441350676119328e-04	-3.321684489492326975e-04	-3.325648431200534105e-04	-4.337774880696088076e-04	-4.351899551693350077e-04	-4.370519891381263733e-04	-4.371623508632183075e-04	-4.351717361714690924e-04
2.650815248489379883e-01	-2.974311937578022480e-04	-2.996446273755282164e-04	-3.020561125595122576e-04	-3.041764721274375916e-04	-3.047805512323975563e-04	-4.011176351923495531e-04	-4.024845256935805082e-04	-4.039356426801532507e-04	-4.036723694298416376e-04	-4.017205501440912485e-04
2.700830399990081787e-01	-2.676575968507677317e-04	-2.699906763155013323e-04	-2.731052809394896030e-04	-2.755396126303821802e-04	-2.762109215836971998e-04	-3.656610788311809301e-04	-3.669593133963644505e-04	-3.679349028971046209e-04	-3.673816972877830267e-04	-3.655945474747568369e-04
2.750845849514007568e-01	-2.378311764914542437e-04	-2.402336249360814691e-04	-2.438594965497031808e-04	-2.463976852595806122e-04	-2.470067411195486784e-04	-3.276972274761646986e-04	-3.289129817858338356e-04	-3.293910995125770569e-04	-3.286552091594785452e-04	-3.271478635724633932e-04
2.800861299037933350e-01	-2.082028804579749703e-04	-2.106032043229788542e-04	-2.144880854757502675e-04	-2.169128420064225793e-04	-2.173496905015781522e-04	-2.876442158594727516e-04	-2.887575537897646427e-04	-2.887643349822610617e-04	-2.879672974813729525e-04	-2.868254086934030056e-04
2.850876748561859131e-01	-1.789776579244062304e-04	-1.812900736695155501e-04	-1.851521665230393410e-04	-1.872557768365368247e-04	-1.874401059467345476e-04	-2.459998650010675192e-04	-2.469850296620279551e-04	-2.465911384206265211e-04	-2.458468952681869268e-04	-2.451259060762822628e-04
2.900891900062561035e-01	-1.503102830611169338e-04	-1.524352992419153452e-04	-1.559843512950465083e-04	-1.575919886818155646e-04	-1.574782072566449642e-04	-2.033091586781665683e-04	-2.041419211309403181e-04	-2.034473145613446832e-04	-2.028613234870135784e-04	-2.025734429480507970e-04
2.950907349586486816e-01	-1.223075960297137499e-04	-1.241463323822245002e-04	-1.271152432309463620e-04	-1.280981814488768578e-04	-1.276752154808491468e-04	-1.601598050910979509e-04	-1.608153106644749641e-04	-1.599458773853257298e-04	-1.595868234289810061e-04	-1.597085356479510665e-04
3.000922799110412598e-01	-9.499412408331409097e-05	-9.645806130720302463e-05	-9.862456499831750989e-05	-9.890950605040416121e-05	-9.820804552873596549e-05	-1.171140902442857623e-04	-1.175676225102506578e-04	-1.166522415587678552e-04	-1.165559951914474368e-04	-1.170305331470444798e-04
3.050938248634338379e-01	-6.835530075477436185e-05	-6.937295984243974090e-05	-7.058240589685738087e-05	-7.015795563347637653e-05	-6.923522596480324864e-05	-7.471239950973540545e-05	-7.494279270758852363e-05	-7.410567923216149211e-05	-7.426731463056057692e-05	-7.501137588405981660e-05
3.100953400135040283e-01	-4.230521881254389882e-05	-4.283126327209174633e-05	-4.300918953958898783e-05	-4.192745836917310953e-05	-4.086183980689384043e-05	-3.342454510857351124e-05	-3.341953561175614595e-05	-3.275699782534502447e-05	-3.313704291940666735e-05	-3.404652670724317431e-05
3.150968849658966064e-01	-1.674773011473007500e-05	-1.676349529589060694e-05	-1.592495937075000256e-05	-1.428762152499984950e-05	-1.317754868068732321e-05	6.333765213639708236e-06	6.579100954695604742e-06	6.996396223257761449e-06	6.473403573181713000e-06	5.502404292201390490e-06
3.200984299182891846e-01	8.452882866549771279e-06	8.935197911341674626e-06	1.069530662789475173e-05	1.273907855647848919e-05	1.380208232149016112e-05	4.425659062690101564e-05	4.473060835152864456e-05	4.487669866648502648e-05	4.430358603713102639e-05	4.336981874075718224e-05
3.250999748706817627e-01	3.342911077197641134e-05	3.436393308220431209e-05	3.687477146741002798e-05	3.915002525900490582e-05	4.007642928627319634e-05	8.010509918676689267e-05	8.078812243184074759e-05	8.067826274782419205e-05	8.014904597075656056e-05	7.934328459668904543e-05
3.301015198230743408e-01	5.829152723890729249e-05	5.961211354588158429e-05	6.264369585551321507e-05	6.496004061773419380e-05	6.567849777638912201e-05	1.137327271862886846e-04	1.145952483057044446e-04	1.142813634942285717e-04	1.138907391577959061e-04	1.132682737079448998e-04
3.351030349731445312e-01	8.311484998557716608e-05	8.472929766867309809e-05	8.802249794825911522e-05	9.019838034873828292e-05	9.065671474672853947e-05	1.450684358133003116e-04	1.460660569136962295e-04	1.456298923585563898e-04	1.454468583688139915e-04	1.450402924092486501e-04
3.401045799255371094e-01	1.079321882571093738e-04	1.097386484616436064e-04	1.130239979829639196e-04	1.148933224612846971e-04	1.150636380771175027e-04	1.741098676575347781e-04	1.751945383148267865e-04	1.747429341776296496e-04	1.748061913531273603e-04	1.746191555866971612e-04
3.451061248779296875e-01	1.327032077824696898e-04	1.346038043266162276e-04	1.376272848574444652e-04	1.390584366163238883e-04	1.389378594467416406e-04	2.009027230087667704e-04	2.020186366280540824e-04	2.016639191424474120e-04	2.019731036853045225e-04	2.019795792875811458e-04
3.501076698303222656e-01	1.573307818034663796e-04	1.592316257301717997e-04	1.617765810806304216e-04	1.626848679734393954e-04	1.622881100047379732e-04	2.255275612697005272e-04	2.266227966174483299e-04	2.264686772832646966e-04	2.269878023071214557e-04	2.271413395646959543e-04
3.551091849803924561e-01	1.816515432437881827e-04	1.834779250202700496e-04	1.853855792433023453e-04	1.857307797763496637e-04	1.850937114795669913e-04	2.481013070791959763e-04	2.491285558789968491e-04	2.492588246241211891e-04	2.499171823728829622e-04	2.501523995306342840e-04
3.601107299327850342e-01	2.054338692687451839e-04	2.071329945465549827e-04	2.083161962218582630e-04	2.081101411022245884e-04	2.072720963042229414e-04	2.687273081392049789e-04	2.696507144719362259e-04	2.701176854316145182e-04	2.708193496800959110e-04	2.710697881411761045e-04
3.651122748851776123e-01	2.283903741044923663e-04	2.299345942446961999e-04	2.303823857801035047e-04	2.296786260558292270e-04	2.286879171151667833e-04	2.875099016819149256e-04	2.883035631384700537e-04	2.891288022510707378e-04	2.897593367379158735e-04	2.899614628404378891e-04
3.701138198375701904e-01	2.501960843801498413e-04	2.515883825253695250e-04	2.513615181669592857e-04	2.502555726096034050e-04	2.491591440048068762e-04	3.045494668185710907e-04	3.052057290915399790e-04	3.063701442442834377e-04	3.068185760639607906e-04	3.069115045946091413e-04
3.751153349876403809e-01	2.705063670873641968e-04	2.717780589591711760e-04	2.710023254621773958e-04	2.696163137443363667e-04	2.684515202417969704e-04	3.199279599357396364e-04	3.204533422831445932e-04	3.218966885469853878e-04	3.220712824258953333e-04	3.220158978365361691e-04
3.801168799400329590e-01	2.889803436119109392e-04	2.901791303884238005e-04	2.890348259825259447e-04	2.875126956496387720e-04	2.863060799427330494e-04	3.337098169140517712e-04	3.341268165968358517e-04	3.357675159350037575e-04	3.355998778715729713e-04	3.353734209667891264e-04
3.851184248924255371e-01	3.052840474992990494e-04	3.064770426135510206e-04	3.051734820473939180e-04	3.036582202184945345e-04	3.024284378625452518e-04	3.459410509094595909e-04	3.462828462943434715e-04	3.480130690149962902e-04	3.474776167422533035e-04	3.470793017186224461e-04
3.901199698448181152e-01	3.191308642271906137e-04	3.203903033863753080e-04	3.191447467543184757e-04	3.177749458700418472e-04	3.165285743307322264e-04	3.566405794117599726e-04	3.569469845388084650e-04	3.586568636819720268e-04	3.577731840778142214e-04	3.572187270037829876e-04
3.951214849948883057e-01	3.303201228845864534e-04	3.317127702757716179e-04	3.307359584141522646e-04	3.296363283880054951e-04	3.283729311078786850e-04	3.658596542663872242e-04	3.661781374830752611e-04	3.677569620776921511e-04	3.665876865852624178e-04	3.659137000795453787e-04
4.001230299472808838e-01	3.387040342204272747e-04	3.402864676900207996e-04	3.397577966097742319e-04	3.390180645510554314e-04	3.377348475623875856e-04	3.736095386557281017e-04	3.739803214557468891e-04	3.753413620870560408e-04	3.739876847248524427e-04	3.732327313628047705e-04
4.051245748996734619e-01	3.442622546572238207e-04	3.460767911747097969e-04	3.461242595221847296e-04	3.458082501310855150e-04	3.444987814873456955e-04	3.799498372245579958e-04	3.804067964665591717e-04	3.814781957771629095e-04	3.800769627559930086e-04	3.792941279243677855e-04
4.101261198520660400e-01	3.470671945251524448e-04	3.491317620500922203e-04	3.498282167129218578e-04	3.499561571516096592e-04	3.486181376501917839e-04	3.849313943646848202e-04	3.854969399981200695e-04	3.862450830638408661e-04	3.849429485853761435e-04	3.841748111881315708e-04
4.151276648044586182e-01	3.473107353784143925e-04	3.496167773846536875e-04	3.509708330966532230e-04	3.515299467835575342e-04	3.501671890262514353e-04	3.886346239596605301e-04	3.893211833201348782e-04	3.897428396157920361e-04	3.886812773998826742e-04	3.879729192703962326e-04
4.201291799545288086e-01	3.452629025559872389e-04	3.477813443168997765e-04	3.497385769151151180e-04	3.506752545945346355e-04	3.492987598292529583e-04	3.911471867468208075e-04	3.919440787285566330e-04	3.920676244888454676e-04	3.913791442755609751e-04	3.907537029590457678e-04
4.251307249069213867e-01	3.413011727388948202e-04	3.439814900048077106e-04	3.464233595877885818e-04	3.476591373328119516e-04	3.462863969616591930e-04	3.925749333575367928e-04	3.934677224606275558e-04	3.933479601982980967e-04	3.931169339921325445e-04	3.925933560822159052e-04
4.301322698593139648e-01	3.358474350534379482e-04	3.386261232662945986e-04	3.413962258491665125e-04	3.428195195738226175e-04	3.414749226067215204e-04	3.930359089281409979e-04	3.939857124350965023e-04	3.936988359782844782e-04	3.939679008908569813e-04	3.935461863875389099e-04
4.351338148117065430e-01	3.293669142294675112e-04	3.321707481518387794e-04	3.350765909999608994e-04	3.365636512171477079e-04	3.352778148837387562e-04	3.926424251403659582e-04	3.936076827812939882e-04	3.932378895115107298e-04	3.939893213100731373e-04	3.936555294785648584e-04
4.401353299617767334e-01	3.223121166229248047e-04	3.250649024266749620e-04	3.279077354818582535e-04	3.293277695775032043e-04	3.281258977949619293e-04	3.914821427315473557e-04	3.924172488041222095e-04	3.920434683095663786e-04	3.932060790248215199e-04	3.929357917513698339e-04
4.451368749141693115e-01	3.151203272864222527e-04	3.177578037139028311e-04	3.203371597919613123e-04	3.215614706277847290e-04	3.204711247235536575e-04	3.896489506587386131e-04	3.905066114384680986e-04	3.902038151863962412e-04	3.916513232979923487e-04	3.914094122592359781e-04
4.501384198665618896e-01	3.081467002630233765e-04	3.106078656855970621e-04	3.127583768218755722e-04	3.136726154480129480e-04	3.127070667687803507e-04	3.871720109600573778e-04	3.879091236740350723e-04	3.877326089423149824e-04	3.892976674251258373e-04	3.890492662321776152e-04
4.551399648189544678e-01	3.016771515831351280e-04	3.039233852177858353e-04	3.055090492125600576e-04	3.060193848796188831e-04	3.051912935916334391e-04	3.840707067865878344e-04	3.846579056698828936e-04	3.846420149784535170e-04	3.861273871734738350e-04	3.858336713165044785e-04
4.601414799690246582e-01	2.958989061880856752e-04	2.979104465339332819e-04	2.988502383232116699e-04	2.988908381666988134e-04	2.981944999191910028e-04	3.803395957220345736e-04	3.807564498856663704e-04	3.809076442848891020e-04	3.821163263637572527e-04	3.817406832240521908e-04
4.651430249214172363e-01	2.908775350078940392e-04	2.926542074419558048e-04	2.929208276327699423e-04	2.924628788605332375e-04	2.918850805144757032e-04	3.759253595490008593e-04	3.761691332329064608e-04	3.764744906220585108e-04	3.772177151404321194e-04	3.767310117837041616e-04
4.701445698738098145e-01	2.866077411454170942e-04	2.881663676816970110e-04	2.877908700611442327e-04	2.868430456146597862e-04	2.863581175915896893e-04	3.707991272676736116e-04	3.708770382218062878e-04	3.713031765073537827e-04	3.714305348694324493e-04	3.708095755428075790e-04
4.751461148262023926e-01	2.829707518685609102e-04	2.843425027094781399e-04	2.834134793374687433e-04	2.820195222739130259e-04	2.815925108734518290e-04	3.649033315014094114e-04	3.648393030744045973e-04	3.653372987173497677e-04	3.647500125225633383e-04	3.639861242845654488e-04
4.801476597785949707e-01	2.798121713567525148e-04	2.810402074828743935e-04	2.796875778585672379e-04	2.779272908810526133e-04	2.775161992758512497e-04	3.582243225537240505e-04	3.580559568945318460e-04	3.585697559174150229e-04	3.572312707547098398e-04	3.563236678019165993e-04
4.851491749286651611e-01	2.769178245216608047e-04	2.780533686745911837e-04	2.764351374935358763e-04	2.744154480751603842e-04	2.739830815698951483e-04	3.507628571242094040e-04	3.505327040329575539e-04	3.510085225570946932e-04	3.489536757115274668e-04	3.479093429632484913e-04
4.901507198810577393e-01	2.740843628998845816e-04	2.751761930994689465e-04	2.734800218604505062e-04	2.713299472816288471e-04	2.708307292778044939e-04	3.425917238928377628e-04	3.423461457714438438e-04	3.427359042689204216e-04	3.400679270271211863e-04	3.389047924429178238e-04
4.951522648334503174e-01	2.711483102757483721e-04	2.722473582252860069e-04	2.706522936932742596e-04	2.685065846890211105e-04	2.679097524378448725e-04	3.338509122841060162e-04	3.336370864417403936e-04	3.339063259772956371e-04	3.307884326204657555e-04	3.295359201729297638e-04
