x	Dis
6.68	-0.010283075
6.685	-0.009446864
6.69	-0.008526959
6.695	-0.007533213
6.7	-0.006480802
6.705	-0.005388313
6.71	-0.004277037
6.715	-0.003167646
6.72	-0.002079485
6.725	-0.00102692
6.73	-2.04245E-05
6.735	0.000935737
6.74	0.001841079
6.745	0.002699038
6.75	0.003514448
6.755	0.004291925
6.76	0.005034129
6.765	0.005740969
6.77	0.00640837
6.775	0.007029446
6.78	0.007593819
6.785	0.008090178
6.79	0.008505811
6.795	0.008829248
6.8	0.009049883
6.805	0.009159479
6.81	0.009152196
6.815	0.009024441
6.82	0.008774638
6.825	0.0084027
6.83	0.007909548
6.835	0.007295917
6.84	0.006562665
6.845	0.005709135
6.85	0.004734069
6.855	0.003634828
6.86	0.00240906
6.865	0.001054608
6.87	-0.000427204
6.875	-0.002032364
6.88	-0.003749715
6.885	-0.005562622
6.89	-0.007445436
6.895	-0.009366425
6.9	-0.011286482
6.905	-0.013163961
6.91	-0.014954581
6.915	-0.016617391
6.92	-0.018115377
6.925	-0.019420356
6.93	-0.020513149
6.935	-0.021384014
6.94	-0.022033563
6.945	-0.022469461
6.95	-0.022705398
6.955	-0.022757908
6.96	-0.022643749
6.965	-0.022378327
6.97	-0.021974029
6.975	-0.021440037
6.98	-0.020782618
6.985	-0.020006379
6.99	-0.019114988
6.995	-0.018114153
7	-0.017010447
7.005	-0.015814506
7.01	-0.014538493
7.015	-0.013197717
7.02	-0.011807988
7.025	-0.010385748
7.03	-0.008945315
7.035	-0.007499625
7.04	-0.00605752
7.045	-0.004626566
7.05	-0.003210262
7.055	-0.001812359
7.06	-0.000434647
7.065	0.000919554
7.07	0.002246121
7.075	0.003538802
7.08	0.004789916
7.085	0.005990209
7.09	0.007130471
7.095	0.00820117
7.1	0.009195239
7.105	0.010106743
7.11	0.010933369
7.115	0.011674807
7.12	0.012333656
7.125	0.012914303
7.13	0.013422526
7.135	0.013864236
7.14	0.014245034
7.145	0.014569296
7.15	0.014839903
7.155	0.015057665
7.16	0.015221427
7.165	0.015327804
7.17	0.015371975
7.175	0.015347713
7.18	0.015248247
7.185	0.015066668
7.19	0.014797088
7.195	0.014435125
7.2	0.01397875
7.205	0.01342912
7.21	0.012790296
7.215	0.012070145
7.22	0.011279104
7.225	0.010430492
7.23	0.00953845
7.235	0.008618187
7.24	0.007683422
7.245	0.006747118
7.25	0.005819113
7.255	0.004907237
7.26	0.004016296
7.265	0.003149678
7.27	0.002308936
7.275	0.001495345
7.28	0.000710761
7.285	-4.22914E-05
7.29	-0.000759689
7.295	-0.001436392
7.3	-0.002065987
7.305	-0.002641995
7.31	-0.003157707
7.315	-0.003608046
7.32	-0.003988566
7.325	-0.004297328
7.33	-0.004533737
7.335	-0.00469929
7.34	-0.004796509
7.345	-0.004828641
7.35	-0.004799403
7.355	-0.004712044
7.36	-0.004569398
7.365	-0.004373459
7.37	-0.004125707
7.375	-0.003827256
7.38	-0.003479292
7.385	-0.003083422
7.39	-0.002642179
7.395	-0.002159116
7.4	-0.001639174
7.405	-0.00108817
7.41	-0.000512719
7.415	8.05178E-05
7.42	0.000685296
7.425	0.001296937
7.43	0.001912071
7.435	0.002530387
7.44	0.003153334
7.445	0.003785298
7.45	0.004432436
7.455	0.005102105
7.46	0.005802082
7.465	0.006539325
7.47	0.007318806
7.475	0.008143256
7.48	0.009011069
7.485	0.009918123
7.49	0.010855191
7.495	0.011810929
7.5	0.012770224
7.505	0.013717299
7.51	0.014634827
7.515	0.015506893
7.52	0.016318103
7.525	0.017056433
7.53	0.017711645
7.535	0.018277116
7.54	0.018748892
7.545	0.01912548
7.55	0.019407308
7.555	0.019596284
7.56	0.019694209
7.565	0.019702913
7.57	0.019623315
7.575	0.019454913
7.58	0.019195732
7.585	0.018841686
7.59	0.018387398
7.595	0.01782619
7.6	0.017150734
7.605	0.016353546
7.61	0.015427197
7.615	0.014366793
7.62	0.013168115
7.625	0.011831337
7.63	0.010358548
7.635	0.008757208
7.64	0.007037415
7.645	0.005214753
7.65	0.003306753
7.655	0.001335702
7.66	-0.000676031
7.665	-0.002703484
7.67	-0.004723541
7.675	-0.006713475
7.68	-0.008654073
7.685	-0.010528301
7.69	-0.012323355
7.695	-0.014028369
7.7	-0.015635587
7.705	-0.017137328
7.71	-0.018526752
7.715	-0.019794902
7.72	-0.020931628
7.725	-0.021924127
7.73	-0.022758532
7.735	-0.023420269
7.74	-0.023896424
7.745	-0.024177231
7.75	-0.024257725
7.755	-0.024139876
7.76	-0.023831869
7.765	-0.023349022
7.77	-0.022711487
7.775	-0.021943165
7.78	-0.021068791
7.785	-0.020112494
7.79	-0.019094858
7.795	-0.018032759
7.8	-0.016937619
7.805	-0.015817802
7.81	-0.014677009
7.815	-0.013518532
7.82	-0.012343394
7.825	-0.011154102
7.83	-0.009953497
7.835	-0.008746088
7.84	-0.007536627
7.845	-0.006330739
7.85	-0.005132716
7.855	-0.003946934
7.86	-0.002775423
7.865	-0.00162032
7.87	-0.000481828
7.875	0.000638847
7.88	0.001740675
7.885	0.002820371
7.89	0.003873581
7.895	0.004892992
7.9	0.005869952
7.905	0.006793797
7.91	0.007653372
7.915	0.008436613
7.92	0.009132585
7.925	0.009730609
7.93	0.010222115
7.935	0.010599673
7.94	0.010857487
7.945	0.010991011
7.95	0.010996619
7.955	0.010871631
7.96	0.010613616
7.965	0.010221083
7.97	0.009692957
7.975	0.009029335
7.98	0.008232106
7.985	0.007304757
7.99	0.006254299
7.995	0.005089514
8	0.0038235
8.005	0.002470983
8.01	0.001050008
8.015	-0.000420887
8.02	-0.001921943
8.025	-0.003434928
8.03	-0.00494273
8.035	-0.006431827
8.04	-0.007891061
8.045	-0.009313637
8.05	-0.010694992
8.055	-0.012033897
8.06	-0.01332959
8.065	-0.014582226
8.07	-0.015790444
8.075	-0.016951589
8.08	-0.018060263
8.085	-0.01910883
8.09	-0.020087203
8.095	-0.020984629
8.1	-0.021789677
8.105	-0.02249229
8.11	-0.02308459
8.115	-0.023561645
8.12	-0.023921987
8.125	-0.024167323
8.13	-0.024301959
8.135	-0.024331838
8.14	-0.024263239
8.145	-0.024101116
8.15	-0.023848698
8.155	-0.023506138
8.16	-0.023070864
8.165	-0.022537451
8.17	-0.021899099
8.175	-0.021148384
8.18	-0.020279285
8.185	-0.019287283
8.19	-0.018171789
8.195	-0.016935069
8.2	-0.015583762
8.205	-0.014126659
8.21	-0.012575663
8.215	-0.010943059
8.22	-0.009243335
8.225	-0.007489865
8.23	-0.005698675
8.235	-0.003885003
8.24	-0.00206738
8.245	-0.000264974
8.25	0.001500471
8.255	0.003207882
8.26	0.004836136
8.265	0.006369056
8.27	0.007794784
8.275	0.009109963
8.28	0.010317931
8.285	0.011429323
8.29	0.012458457
8.295	0.013420534
8.3	0.01432753
8.305	0.015183805
8.31	0.015985714
8.315	0.016719414
8.32	0.017364478
8.325	0.017895464
8.33	0.018288154
8.335	0.018522343
8.34	0.018586433
8.345	0.018478189
8.35	0.018204881
8.355	0.017781515
8.36	0.017226841
8.365	0.016560661
8.37	0.015800159
8.375	0.014958367
8.38	0.014043901
8.385	0.013061883
8.39	0.012015756
8.395	0.010910255
8.4	0.00975263
8.405	0.008555095
8.41	0.007333613
8.415	0.006108428
8.42	0.004900876
8.425	0.003732518
8.43	0.002621697
8.435	0.001582866
8.44	0.000624743
8.445	-0.000249287
8.45	-0.001040896
8.455	-0.00175503
8.46	-0.00239927
8.465	-0.002980782
8.47	-0.00350641
8.475	-0.003980582
8.48	-0.004405657
8.485	-0.004781705
8.49	-0.005107035
8.495	-0.005378847
8.5	-0.005594797
8.505	-0.005752922
8.51	-0.00585298
8.515	-0.005896626
8.52	-0.005887087
8.525	-0.005829691
8.53	-0.005730183
8.535	-0.005595354
8.54	-0.005431189
8.545	-0.005243407
8.55	-0.005035918
8.555	-0.004811435
8.56	-0.004570845
8.565	-0.004313722
8.57	-0.004038559
8.575	-0.003743274
8.58	-0.003425551
8.585	-0.003083688
8.59	-0.002716764
8.595	-0.002325302
8.6	-0.001910931
8.605	-0.001477229
8.61	-0.001028949
8.615	-0.000572414
8.62	-0.000114483
8.625	0.000337528
8.63	0.000776248
8.635	0.001195294
8.64	0.00158915
8.645	0.001954278
8.65	0.002288577
8.655	0.002592307
8.66	0.002867275
8.665	0.003117244
8.67	0.003346671
8.675	0.003560661
8.68	0.003763848
8.685	0.003960052
8.69	0.004151054
8.695	0.004336549
8.7	0.004513305
8.705	0.00467552
8.71	0.004814447
8.715	0.00491941
8.72	0.004978166
8.725	0.004977896
8.73	0.004906406
8.735	0.004753148
8.74	0.004510601
8.745	0.004174772
8.75	0.003746309
8.755	0.003230552
8.76	0.002637405
8.765	0.001980962
8.77	0.001278682
8.775	0.000549765
8.78	-0.000185404
8.785	-0.000907595
8.79	-0.001598712
8.795	-0.002243822
8.8	-0.002830657
8.805	-0.003350402
8.81	-0.003796458
8.815	-0.004164875
8.82	-0.004452922
8.825	-0.004659116
8.83	-0.00478241
8.835	-0.004822505
8.84	-0.004779877
8.845	-0.004656284
8.85	-0.004455309
8.855	-0.004182454
8.86	-0.003845313
8.865	-0.003452694
8.87	-0.003014371
8.875	-0.002539802
8.88	-0.002037109
8.885	-0.001511693
8.89	-0.000966949
8.895	-0.000402965
8.9	0.00018103
8.905	0.000787319
8.91	0.001416415
8.915	0.002066941
8.92	0.002733808
8.925	0.003407844
8.93	0.00407583
8.935	0.004721823
8.94	0.005327666
8.945	0.005876088
8.95	0.006351195
8.955	0.006741138
8.96	0.007038482
8.965	0.007241006
8.97	0.007351565
8.975	0.007376855
8.98	0.007326657
8.985	0.007211862
8.99	0.007043099
8.995	0.006829668
9	0.006578038
9.005	0.00629204
9.01	0.005972193
9.015	0.005616932
9.02	0.005222679
9.025	0.004785659
9.03	0.004302552
9.035	0.00377178
9.04	0.003193947
9.045	0.002572726
9.05	0.001914497
9.055	0.001228373
9.06	0.00052482
9.065	-0.000184488
9.07	-0.000888197
9.075	-0.001575585
9.08	-0.002237793
9.085	-0.002867649
9.09	-0.003459704
9.095	-0.004010143
9.1	-0.004515521
9.105	-0.0049725
9.11	-0.005377527
9.115	-0.005725523
9.12	-0.006011048
9.125	-0.006227828
9.13	-0.006370009
9.135	-0.006432727
9.14	-0.00641343
9.145	-0.006312124
9.15	-0.00613258
9.155	-0.005881735
9.16	-0.005568878
9.165	-0.005205927
9.17	-0.004804285
9.175	-0.004375916
9.18	-0.003929616
9.185	-0.003472442
9.19	-0.00300739
9.195	-0.002534924
9.2	-0.002052329
9.205	-0.001555245
9.21	-0.001038312
9.215	-0.000496226
9.22	7.56416E-05
9.225	0.000680187
9.23	0.001318819
9.235	0.001990237
9.24	0.002692257
9.245	0.003419531
9.25	0.004165728
9.255	0.004922059
9.26	0.005678289
9.265	0.006422064
9.27	0.007139781
9.275	0.00781592
9.28	0.008434983
9.285	0.008981016
9.29	0.009440066
9.295	0.009800159
9.3	0.010053263
9.305	0.010195911
9.31	0.010230064
9.315	0.010162253
9.32	0.010003881
9.325	0.00976951
9.33	0.009475628
9.335	0.009137796
9.34	0.008770468
9.345	0.008384155
9.35	0.007984639
9.355	0.00757312
9.36	0.007145921
9.365	0.006695954
9.37	0.006213844
9.375	0.005689703
9.38	0.005114927
9.385	0.004483417
9.39	0.003793042
9.395	0.003045861
9.4	0.00224808
9.405	0.001409423
9.41	0.000542576
9.415	-0.000338611
9.42	-0.001219729
9.425	-0.002087462
9.43	-0.002930187
9.435	-0.003738782
9.44	-0.004506539
9.445	-0.005229548
9.45	-0.005905551
9.455	-0.006534628
9.46	-0.00711704
9.465	-0.007654226
9.47	-0.008146719
9.475	-0.008595177
9.48	-0.008999344
9.485	-0.009358582
9.49	-0.00967175
9.495	-0.009937806
9.5	-0.010155991
9.505	-0.010326236
9.51	-0.010449097
9.515	-0.010525988
9.52	-0.01055886
9.525	-0.010549741
9.53	-0.010500427
9.535	-0.010411559
9.54	-0.010282746
9.545	-0.010111445
9.55	-0.009893863
9.555	-0.009624337
9.56	-0.009296577
9.565	-0.008903889
9.57	-0.008441176
9.575	-0.007904634
9.58	-0.007294475
9.585	-0.006613854
9.59	-0.005870541
9.595	-0.005076012
9.6	-0.004245403
9.605	-0.00339591
9.61	-0.002545953
9.615	-0.001713115
9.62	-0.000913305
9.625	-0.000158797
9.63	0.000542157
9.635	0.001186239
9.64	0.001774114
9.645	0.002310887
9.65	0.002803814
9.655	0.00326209
9.66	0.003694949
9.665	0.004109715
9.67	0.004512018
9.675	0.004904105
9.68	0.005285122
9.685	0.005651271
9.69	0.005996612
9.695	0.006313642
9.7	0.006594825
9.705	0.006832914
9.71	0.007022579
9.715	0.007160216
9.72	0.007244388
9.725	0.007275742
9.73	0.007256077
9.735	0.007188479
9.74	0.007075557
9.745	0.006919649
9.75	0.006721781
9.755	0.006481836
9.76	0.006198372
9.765	0.005869275
9.77	0.005491853
9.775	0.005064367
9.78	0.00458607
9.785	0.004058584
9.79	0.003485509
9.795	0.002873571
9.8	0.002231524
9.805	0.001570805
9.81	0.000903312
9.815	0.000242387
9.82	-0.000400096
9.825	-0.001013217
9.83	-0.001588831
9.835	-0.002121371
9.84	-0.002608426
9.845	-0.00305077
9.85	-0.003451796
9.855	-0.003816692
9.86	-0.004151802
9.865	-0.004463178
9.87	-0.004756296
9.875	-0.005034509
9.88	-0.005299167
9.885	-0.005548712
9.89	-0.005779376
9.895	-0.005985216
9.9	-0.006159177
9.905	-0.006293572
9.91	-0.006381735
9.915	-0.006418156
9.92	-0.006399654
9.925	-0.006325795
9.93	-0.006198804
9.935	-0.006023313
9.94	-0.005805555
9.945	-0.005552929
9.95	-0.005272705
9.955	-0.004971247
9.96	-0.004653593
9.965	-0.004322636
9.97	-0.003979015
9.975	-0.003621933
9.98	-0.003248855
9.985	-0.002857043
9.99	-0.002443568
9.995	-0.002006624
10	-0.001546098
10.005	-0.001063097
10.01	-0.000561478
10.015	-4.5902E-05
10.02	0.000476545
10.025	0.000998887
10.03	0.00151322
10.035	0.002012565
10.04	0.002489965
10.045	0.002939471
10.05	0.003356312
10.055	0.003736814
10.06	0.004078209
10.065	0.004378229
10.07	0.004635315
10.075	0.004848882
10.08	0.005018441
10.085	0.005144395
10.09	0.005227602
10.095	0.005269921
10.1	0.005273741
10.105	0.005242208
10.11	0.005179288
10.115	0.005088922
10.12	0.004975513
10.125	0.0048429
10.13	0.004694539
10.135	0.004533278
10.14	0.004360928
10.145	0.004178327
10.15	0.003986042
10.155	0.003783836
10.16	0.003571544
10.165	0.003348915
10.17	0.003116005
10.175	0.002874045
10.18	0.002624532
10.185	0.002369457
10.19	0.002111703
10.195	0.001854262
10.2	0.001599979
10.205	0.00135152
10.21	0.001110807
10.215	0.000878927
10.22	0.0006564
10.225	0.000442527
10.23	0.00023604
10.235	3.4856E-05
10.24	-0.000162843
10.245	-0.000359632
10.25	-0.000557148
10.255	-0.000757017
10.26	-0.000960131
10.265	-0.001166285
10.27	-0.001375308
10.275	-0.001585563
10.28	-0.001795203
10.285	-0.002002255
10.29	-0.00220391
10.295	-0.002397901
10.3	-0.002581724
10.305	-0.002753253
10.31	-0.002910558
10.315	-0.003052058
10.32	-0.00317645
10.325	-0.003282747
10.33	-0.003370145
10.335	-0.003437862
10.34	-0.003485458
10.345	-0.003512435
10.35	-0.003518256
10.355	-0.003502618
10.36	-0.003465332
10.365	-0.00340615
10.37	-0.003325092
10.375	-0.003222633
10.38	-0.003099101
10.385	-0.002955493
10.39	-0.002792781
10.395	-0.00261215
10.4	-0.002414934
10.405	-0.002202556
10.41	-0.001976675
10.415	-0.001738693
10.42	-0.001489665
10.425	-0.00123097
10.43	-0.000963741
10.435	-0.000689403
10.44	-0.000408869
10.445	-0.000123272
10.45	0.000166008
10.455	0.000457444
10.46	0.000749401
10.465	0.001039865
10.47	0.001326935
10.475	0.001608721
10.48	0.001882635
10.485	0.002146596
10.49	0.002398848
10.495	0.002637048
10.5	0.002859611
10.505	0.003064695
10.51	0.003250944
10.515	0.003417157
10.52	0.003562362
10.525	0.003685849
10.53	0.003786884
10.535	0.003865099
10.54	0.003920289
10.545	0.003952666
10.55	0.00396221
10.555	0.003949333
10.56	0.003914821
10.565	0.003859102
10.57	0.003782824
10.575	0.003686803
10.58	0.003571539
10.585	0.003438151
10.59	0.003287103
10.595	0.003119104
10.6	0.002934896
10.605	0.002735677
10.61	0.002522552
10.615	0.002296977
10.62	0.002060683
10.625	0.001815401
10.63	0.001563451
10.635	0.001307022
10.64	0.001048299
10.645	0.00078957
10.65	0.000532758
10.655	0.000279737
10.66	3.22476E-05
10.665	-0.000208392
10.67	-0.000440842
10.675	-0.000664153
10.68	-0.000876808
10.685	-0.001078017
10.69	-0.001266328
10.695	-0.00144065
10.7	-0.001599691
10.705	-0.001742053
10.71	-0.001866904
10.715	-0.001973055
10.72	-0.002060017
10.725	-0.002127486
10.73	-0.002175046
10.735	-0.002203354
10.74	-0.002212516
10.745	-0.002203195
10.75	-0.002176284
10.755	-0.002131924
10.76	-0.002071182
10.765	-0.001994401
10.77	-0.001902015
10.775	-0.001794316
10.78	-0.001671533
10.785	-0.001534037
10.79	-0.001382576
10.795	-0.001217448
10.8	-0.001039856
10.805	-0.000850691
10.81	-0.000651679
10.815	-0.000444391
10.82	-0.000230878
10.825	-1.30969E-05
10.83	0.000206873
10.835	0.000426665
10.84	0.000644425
10.845	0.000858191
10.85	0.001066446
10.855	0.001267552
10.86	0.001460216
10.865	0.001643625
10.87	0.001816768
10.875	0.001979059
10.88	0.002129773
10.885	0.002268384
10.89	0.002394135
10.895	0.002506723
10.9	0.002605098
10.905	0.002689023
10.91	0.002757636
10.915	0.002810207
10.92	0.002846448
10.925	0.0028658
10.93	0.002868067
10.935	0.002853283
10.94	0.00282162
10.945	0.002773519
10.95	0.002709785
10.955	0.002631039
10.96	0.002538447
10.965	0.002432925
10.97	0.002315725
10.975	0.002187729
10.98	0.002049983
10.985	0.001903303
10.99	0.001748557
10.995	0.001586291
11	0.001417263
11.005	0.001242115
11.01	0.001061436
11.015	0.000876177
11.02	0.000687389
11.025	0.000496271
11.03	0.000304252
11.035	0.000113113
11.04	-7.54436E-05
11.045	-0.000259283
11.05	-0.000436569
11.055	-0.000605284
11.06	-0.000763907
11.065	-0.000910772
11.07	-0.001044865
11.075	-0.001165219
11.08	-0.001271547
11.085	-0.00136365
11.09	-0.001441666
11.095	-0.001505871
11.1	-0.001556787
11.105	-0.00159483
11.11	-0.001620411
11.115	-0.001633884
11.12	-0.001635487
11.125	-0.001625363
11.13	-0.0016035
11.135	-0.001569818
11.14	-0.001524415
11.145	-0.001467211
11.15	-0.001398379
11.155	-0.00131813
11.16	-0.001226811
11.165	-0.001125009
11.17	-0.001013174
11.175	-0.000892205
11.18	-0.000762749
11.185	-0.000625754
11.19	-0.000482113
11.195	-0.000332849
11.2	-0.000178904
11.205	-2.16066E-05
11.21	0.000138011
11.215	0.000298451
11.22	0.000458333
11.225	0.000616083
11.23	0.000770284
11.235	0.000919394
11.24	0.001061999
11.245	0.001196776
11.25	0.001322765
11.255	0.001438999
11.26	0.00154487
11.265	0.001640043
11.27	0.001724251
11.275	0.001797495
11.28	0.001859951
11.285	0.00191161
11.29	0.001952706
11.295	0.001983379
11.3	0.002003642
11.305	0.002013381
11.31	0.002012853
11.315	0.00200156
11.32	0.001979591
11.325	0.001946868
11.33	0.00190319
11.335	0.001848775
11.34	0.001783657
11.345	0.001708203
11.35	0.001622658
11.355	0.001527677
11.36	0.001423857
11.365	0.001311822
11.37	0.001192616
11.375	0.001066947
11.38	0.000936025
11.385	0.000800833
11.39	0.000662428
11.395	0.000522188
11.4	0.000381178
11.405	0.000240684
11.41	0.00010196
11.415	-3.3831E-05
11.42	-0.00016549
11.425	-0.000292029
11.43	-0.000412422
11.435	-0.000525991
11.44	-0.000631979
11.445	-0.000730078
11.45	-0.000819835
11.455	-0.000901259
11.46	-0.000974168
11.465	-0.001038786
11.47	-0.001095285
11.475	-0.001143753
11.48	-0.001184397
11.485	-0.00121724
11.49	-0.001242379
11.495	-0.001259603
11.5	-0.001268673
11.505	-0.001269458
11.51	-0.001261235
11.515	-0.001244068
11.52	-0.001217192
11.525	-0.001180471
11.53	-0.001133753
11.535	-0.001076953
11.54	-0.001010469
11.545	-0.000934805
11.55	-0.000850555
11.555	-0.00075879
11.56	-0.000660321
11.565	-0.000556869
11.57	-0.000449323
11.575	-0.000339281
11.58	-0.000227705
11.585	-0.000116083
11.59	-5.3667E-06
11.595	0.000103805
11.6	0.000210554
11.605	0.000314335
11.61	0.000414673
11.615	0.000511361
11.62	0.00060406
11.625	0.000692624
11.63	0.000776626
11.635	0.000856025
11.64	0.000930283
11.645	0.000999184
11.65	0.001062325
11.655	0.001119244
11.66	0.001169523
11.665	0.001212677
11.67	0.001248143
11.675	0.001275863
11.68	0.001295218
11.685	0.001306042
11.69	0.001308096
11.695	0.001301302
11.7	0.001285531
11.705	0.001261024
11.71	0.001227629
11.715	0.001185894
11.72	0.00113597
11.725	0.001078355
11.73	0.001013573
11.735	0.000942348
11.74	0.000865163
11.745	0.000782991
11.75	0.000696351
11.755	0.00060622
11.76	0.000513404
11.765	0.000418509
11.77	0.000322383
11.775	0.000225834
11.78	0.000129275
11.785	3.34895E-05
11.79	-6.07774E-05
11.795	-0.000153296
11.8	-0.000243141
11.805	-0.000330078
11.81	-0.000413386
11.815	-0.000492612
11.82	-0.00056709
11.825	-0.000636415
11.83	-0.00070018
11.835	-0.000757727
11.84	-0.000808818
11.845	-0.000853053
11.85	-0.00089034
11.855	-0.000920527
11.86	-0.000943677
11.865	-0.000959658
11.87	-0.000968954
11.875	-0.00097167
11.88	-0.00096814
11.885	-0.00095853
11.89	-0.000943357
11.895	-0.000922869
11.9	-0.00089699
11.905	-0.000866207
11.91	-0.000830395
11.915	-0.000789845
11.92	-0.000744516
11.925	-0.000694535
11.93	-0.00063997
11.935	-0.000581302
11.94	-0.000518599
11.945	-0.000452457
11.95	-0.000383553
11.955	-0.000312535
11.96	-0.000240263
11.965	-0.000167546
11.97	-9.53533E-05
11.975	-2.42489E-05
11.98	4.45688E-05
11.985	0.000110653
11.99	0.000173456
11.995	0.000232571
12	0.000287694
12.005	0.000338709
12.01	0.000385461
12.015	0.000427909
12.02	0.000466268
12.025	0.00050009
12.03	0.000529585
12.035	0.000554182
12.04	0.00057399
12.045	0.000588439
12.05	0.000597229
12.055	0.000599947
12.06	0.000596428
12.065	0.000586264
12.07	0.000569609
12.075	0.000546341
12.08	0.000516857
12.085	0.000481244
12.09	0.000440085
12.095	0.000393843
12.1	0.000343168
12.105	0.000288295
12.11	0.000229914
12.115	0.000168133
12.12	0.00010361
12.125	3.63704E-05
12.13	-3.35479E-05
12.135	-0.000105646
12.14	-0.000179873
12.145	-0.000255862
12.15	-0.000333036
